season,comp_id,comp_name,round,fixture_id,date,team,team_id,opponent,opponent_id,home_away,team_score,opp_score,result,margin,tries_for,tries_against,conv_for,conv_against,pens_for,pens_against,dg_for,dg_against,ball_possession_last_10_mins,carries_crossed_gain_line,carries_metres,carries_not_made_gain_line,clean_breaks,conversion_goals,defenders_beaten,kicks_from_hand,lineout_success,lineout_won_steal,lineouts_Lost,lineouts_won,mauls_lost,mauls_total,mauls_won,mauls_won_penalty,mauls_won_try,missed_conversion_goals,missed_penalty_goals,missed_tackles,offload,passes,pc_possession_first,pc_possession_second,penalties_conceded,penalty_goals,possession,red_card_second_yellow,red_cards,rucks_lost,rucks_total,rucks_won,runs,scrums_lost,scrums_success,scrums_won,tackles,turnovers_conceded,turnovers_won,yellow_cards
2023,1266,Six Nations,3,8380591,2023-02-25,Wales,1517,England,1667,home,10,20,L,-10,1,3,1,1,1,1,0,0,0.42,53,357,49,3,1,15,34,0.89,1,1,8,1,2,1,0,0,0,0,15,7,170,0.55,0.47,9,1,0.51,0,0,8,111,103,122,3,0.55,6,167,9,8,0
2023,1266,Six Nations,3,8380591,2023-02-25,England,1667,Wales,1517,away,20,10,W,10,3,1,1,1,1,1,0,0,0.58,57,381,52,6,1,15,38,0.8,0,1,4,1,1,0,0,0,2,2,15,2,146,0.45,0.53,6,1,0.49,0,0,5,100,95,121,1,0.75,6,177,20,7,0
2023,1266,Six Nations,3,8380600,2023-02-26,France,1967,Scotland,2117,home,32,21,W,11,4,3,3,3,2,0,0,0,0.87,60,395,28,7,3,22,26,0.92,1,1,12,1,4,3,0,0,1,0,17,4,104,0.45,0.45,10,2,0.45,0,1,3,65,62,91,0,0.86,6,154,7,3,0
2023,1266,Six Nations,3,8380600,2023-02-26,Scotland,2117,France,1967,away,21,32,L,-11,3,4,3,3,0,2,0,0,0.13,65,423,47,3,3,17,20,0.89,0,2,16,0,10,10,2,0,0,0,22,8,177,0.55,0.55,9,0,0.55,0,1,4,90,86,120,0,0.8,4,124,17,7,0
2023,1266,Six Nations,4,8380609,2023-03-11,Italy,2873,Wales,1517,home,17,29,L,-12,2,3,2,2,1,1,0,0,0.63,57,524,47,10,2,35,20,0.8,0,3,12,1,8,7,2,0,0,0,13,11,182,0.51,0.61,13,1,0.55,0,0,2,84,82,114,0,0.82,9,80,14,3,2
2023,1266,Six Nations,4,8380609,2023-03-11,Wales,1517,Italy,2873,away,29,17,W,12,3,2,2,2,1,1,0,0,0.37,36,343,24,4,2,13,36,0.88,3,2,14,1,7,6,1,0,1,1,35,5,85,0.49,0.39,14,1,0.45,0,0,4,51,47,65,1,0.67,4,120,11,4,0
2023,1266,Six Nations,4,8380618,2023-03-11,England,1667,France,1967,home,10,53,L,-43,1,7,1,6,1,2,0,0,0.7,49,406,38,1,1,19,32,1.0,0,0,13,1,3,2,1,0,0,0,26,2,141,0.47,0.55,11,1,0.51,0,0,6,95,89,102,0,1.0,5,118,17,7,0
2023,1266,Six Nations,4,8380618,2023-03-11,France,1967,England,1667,away,53,10,W,43,7,1,6,1,2,1,0,0,0.3,58,516,44,9,6,26,41,0.86,0,2,12,0,2,2,0,0,1,0,19,11,99,0.53,0.45,12,2,0.49,0,0,3,71,68,103,2,0.44,4,116,14,3,0
2023,1266,Six Nations,4,8380627,2023-03-12,Scotland,2117,Ireland,1817,home,7,22,L,-15,1,3,1,2,0,1,0,0,0.75,73,472,34,2,1,25,19,0.64,2,4,7,0,4,4,0,0,0,0,10,10,201,0.49,0.49,10,0,0.49,0,0,3,103,100,120,1,0.88,7,171,14,3,0
2023,1266,Six Nations,4,8380627,2023-03-12,Ireland,1817,Scotland,2117,away,22,7,W,15,3,1,2,1,1,0,0,0,0.25,74,532,29,5,2,10,28,0.78,3,4,14,1,9,8,1,0,1,0,25,9,173,0.51,0.51,6,1,0.51,0,0,2,99,97,114,1,0.5,3,162,13,9,0
2023,1266,Six Nations,5,8380636,2023-03-18,Scotland,2117,Italy,2873,home,26,14,W,12,4,1,3,0,0,3,0,0,0.21,71,556,49,5,3,34,18,0.67,1,3,6,0,3,3,0,0,1,0,9,14,195,0.59,0.48,15,0,0.53,0,0,6,116,110,148,0,0.88,7,170,9,5,0
2023,1266,Six Nations,5,8380636,2023-03-18,Italy,2873,Scotland,2117,away,14,26,L,-12,1,4,0,3,3,0,0,0,0.79,72,406,32,3,0,9,19,0.8,0,3,12,0,6,6,1,0,1,1,34,6,209,0.41,0.52,10,3,0.47,0,0,3,96,93,123,1,0.6,3,196,15,4,1
2023,1266,Six Nations,5,8380645,2023-03-18,France,1967,Wales,1517,home,41,28,W,13,5,4,5,4,2,0,0,0,0.65,52,435,39,7,5,18,26,0.9,1,1,9,0,2,2,1,0,0,0,20,6,119,0.43,0.5,6,2,0.46,0,0,2,78,76,104,0,1.0,5,145,12,6,0
2023,1266,Six Nations,5,8380645,2023-03-18,Wales,1517,France,1967,away,28,41,L,-13,4,5,4,5,0,2,0,0,0.35,64,366,42,5,4,20,26,0.93,0,1,14,0,4,4,0,0,0,0,18,16,168,0.57,0.5,8,0,0.54,0,0,3,92,89,126,1,0.71,5,137,13,4,0
2023,1266,Six Nations,5,8380654,2023-03-18,Ireland,1817,England,1667,home,29,16,W,13,4,1,3,1,1,3,0,0,0.18,62,467,45,8,3,33,34,0.86,0,2,12,0,7,7,0,0,1,0,15,3,169,0.61,0.43,7,1,0.53,0,0,2,104,102,124,0,0.8,4,143,20,7,0
2023,1266,Six Nations,5,8380654,2023-03-18,England,1667,Ireland,1817,away,16,29,L,-13,1,4,1,3,3,1,0,0,0.82,38,272,51,0,1,15,33,0.91,0,1,10,2,7,5,0,1,0,0,33,4,127,0.39,0.57,13,3,0.47,0,1,3,84,81,102,0,0.67,6,143,10,5,1
2024,1266,Six Nations,1,8428786,2024-02-02,France,1967,Ireland,1817,home,17,38,L,-21,2,5,2,5,1,1,0,0,0.21,45,319,40,5,2,20,20,0.78,0,4,14,1,8,7,1,0,0,1,20,7,116,0.47,0.42,8,1,0.44,0,1,4,77,73,93,0,1.0,2,142,13,2,1
2024,1266,Six Nations,1,8428786,2024-02-02,Ireland,1817,France,1967,away,38,17,W,21,5,2,5,2,1,1,0,0,0.79,64,397,35,6,5,20,33,1.0,2,0,13,0,5,5,0,1,0,1,20,3,179,0.53,0.58,12,1,0.56,0,0,2,94,92,112,1,0.63,5,113,7,4,1
2024,1266,Six Nations,1,8428795,2024-02-03,Italy,2873,England,1667,home,24,27,L,-3,3,2,3,1,1,5,0,0,0.51,44,338,50,6,3,19,24,0.8,1,3,12,0,2,2,0,0,0,1,25,9,144,0.34,0.55,11,1,0.44,0,0,2,72,70,98,0,0.86,6,162,11,4,1
2024,1266,Six Nations,1,8428795,2024-02-03,England,1667,Italy,2873,away,27,24,W,3,2,3,1,3,5,1,0,0,0.49,52,340,57,4,1,25,31,0.92,2,1,11,0,9,9,2,0,1,0,19,4,150,0.66,0.45,8,5,0.56,0,0,2,98,96,119,2,0.5,2,111,10,4,1
2024,1266,Six Nations,1,8428804,2024-02-03,Wales,1517,Scotland,2117,home,26,27,L,-1,4,3,3,3,0,2,0,0,0.25,60,454,58,6,3,19,33,0.7,2,6,14,1,7,6,0,1,1,0,13,5,193,0.46,0.61,4,0,0.54,0,0,0,110,110,140,0,0.75,3,155,11,4,0
2024,1266,Six Nations,1,8428804,2024-02-03,Scotland,2117,Wales,1517,away,27,26,W,1,3,4,3,3,2,0,0,0,0.75,55,386,43,5,3,13,38,0.67,3,2,4,0,1,1,0,0,0,0,19,10,136,0.54,0.39,16,2,0.46,0,0,4,96,92,121,2,0.44,4,161,4,3,2
2024,1266,Six Nations,2,8428813,2024-02-10,Scotland,2117,France,1967,home,16,20,L,-4,1,2,1,2,3,2,0,0,0.7,61,407,44,3,1,16,44,0.86,1,2,12,0,4,4,0,0,0,0,17,7,144,0.57,0.56,6,3,0.56,0,0,3,108,105,124,1,0.75,6,113,12,5,0
2024,1266,Six Nations,2,8428813,2024-02-10,France,1967,Scotland,2117,away,20,16,W,4,2,1,2,1,2,3,0,0,0.3,46,342,38,3,2,17,40,0.8,1,2,8,0,2,2,1,0,0,0,16,3,113,0.43,0.44,9,2,0.44,0,0,3,80,77,90,0,1.0,4,157,15,5,1
2024,1266,Six Nations,2,8428822,2024-02-10,England,1667,Wales,1517,home,16,14,W,2,2,1,0,1,2,0,0,0,0.33,35,286,34,5,0,21,32,0.92,0,1,11,0,3,3,0,0,2,0,25,1,102,0.32,0.55,7,2,0.43,0,0,3,66,63,72,1,0.64,7,149,11,4,2
2024,1266,Six Nations,2,8428822,2024-02-10,Wales,1517,England,1667,away,14,16,L,-2,1,2,1,0,0,2,0,0,0.67,34,252,69,4,1,25,33,0.88,0,2,14,2,7,5,0,0,0,0,21,5,145,0.68,0.45,5,0,0.57,0,0,1,102,101,119,1,0.57,4,102,13,4,1
2024,1266,Six Nations,2,8428831,2024-02-11,Ireland,1817,Italy,2873,home,36,0,W,36,6,0,3,0,0,0,0,0,0.73,93,607,64,12,3,35,27,1.0,2,0,13,0,8,8,0,1,3,0,17,13,254,0.59,0.67,11,0,0.63,0,0,5,124,119,172,0,1.0,8,91,14,2,0
2024,1266,Six Nations,2,8428831,2024-02-11,Italy,2873,Ireland,1817,away,0,36,L,-36,0,6,0,3,0,0,0,0,0.27,18,244,54,1,0,17,23,0.64,0,5,9,0,0,0,0,0,0,1,35,4,97,0.41,0.33,9,0,0.37,0,0,2,65,63,75,1,0.8,4,209,15,4,1
2024,1266,Six Nations,3,8428840,2024-02-24,Ireland,1817,Wales,1517,home,31,7,W,24,4,0,4,0,1,0,0,0,0.51,85,525,56,12,4,33,26,0.86,0,2,12,1,6,5,0,1,0,0,15,10,252,0.69,0.49,13,1,0.56,0,0,1,132,131,159,0,1.0,3,190,10,4,2
2024,1266,Six Nations,3,8428840,2024-02-24,Wales,1517,Ireland,1817,away,7,31,L,-24,0,4,0,4,0,1,0,0,0.49,48,288,52,1,0,15,22,0.83,0,2,10,1,3,2,0,0,0,0,33,3,141,0.31,0.51,12,0,0.44,0,0,6,117,111,124,2,0.63,5,192,7,3,0
2024,1266,Six Nations,3,8428849,2024-02-24,Scotland,2117,England,1667,home,30,21,W,9,3,2,3,1,3,2,0,1,0.34,40,298,37,4,3,20,34,0.88,1,2,14,0,6,6,0,0,0,0,22,7,96,0.44,0.54,10,3,0.49,0,0,3,69,66,86,1,0.58,7,150,14,6,1
2024,1266,Six Nations,3,8428849,2024-02-24,England,1667,Scotland,2117,away,21,30,L,-9,2,3,1,3,2,3,1,0,0.66,58,402,32,4,1,22,32,0.93,1,1,13,2,8,6,0,0,1,0,20,2,148,0.56,0.46,5,2,0.51,0,0,2,82,80,101,0,1.0,3,104,22,8,0
2024,1266,Six Nations,3,8428858,2024-02-25,France,1967,Italy,2873,home,13,13,D,0,1,1,1,1,2,2,0,0,0.74,66,444,50,4,1,33,20,0.94,1,1,15,1,7,6,1,0,0,0,12,13,191,0.58,0.46,12,2,0.52,0,1,4,104,100,134,1,0.8,4,116,18,4,0
2024,1266,Six Nations,3,8428858,2024-02-25,Italy,2873,France,1967,away,13,13,D,0,1,1,1,1,2,2,0,0,0.26,65,446,35,4,1,12,22,0.93,1,1,14,0,4,4,0,0,0,1,33,14,174,0.42,0.54,12,2,0.48,0,0,3,85,82,114,3,0.6,6,179,11,7,0
2024,1266,Six Nations,4,8428867,2024-03-09,Italy,2873,Scotland,2117,home,31,29,W,2,3,4,2,3,4,1,0,0,0.03,45,343,35,5,2,15,30,0.75,0,3,9,0,2,2,0,0,1,0,36,2,124,0.46,0.36,5,4,0.41,0,0,3,82,79,92,0,0.67,2,213,11,9,0
2024,1266,Six Nations,4,8428867,2024-03-09,Scotland,2117,Italy,2873,away,29,31,L,-2,4,3,3,2,1,4,0,0,0.97,92,685,67,6,3,36,25,1.0,0,0,10,0,3,3,0,1,1,0,15,19,238,0.54,0.64,12,1,0.59,0,0,3,130,127,177,0,1.0,5,130,15,3,0
2024,1266,Six Nations,4,8428876,2024-03-09,England,1667,Ireland,1817,home,23,22,W,1,3,2,1,0,1,4,1,0,0.66,67,546,32,8,1,25,23,0.93,1,1,14,1,6,5,0,0,2,2,18,9,163,0.56,0.5,10,1,0.53,0,0,4,84,80,112,0,1.0,3,119,12,5,0
2024,1266,Six Nations,4,8428876,2024-03-09,Ireland,1817,England,1667,away,22,23,L,-1,2,3,0,1,4,1,0,1,0.34,42,248,43,2,0,18,28,0.85,1,2,11,0,7,7,0,0,2,0,25,6,118,0.44,0.5,8,4,0.47,0,0,1,72,71,92,1,0.6,3,146,9,7,1
2024,1266,Six Nations,4,8428885,2024-03-10,Wales,1517,France,1967,home,24,45,L,-21,3,5,3,4,1,4,0,0,0.69,50,361,30,5,3,13,26,0.91,1,1,10,0,2,2,0,0,0,0,26,4,162,0.38,0.5,7,1,0.44,0,0,2,74,72,90,1,0.57,4,176,14,7,0
2024,1266,Six Nations,4,8428885,2024-03-10,France,1967,Wales,1517,away,45,24,W,21,5,3,4,3,4,1,0,0,0.31,85,526,39,4,4,26,23,0.88,0,1,7,1,4,3,0,0,1,0,13,11,173,0.62,0.5,3,4,0.56,0,0,3,106,103,139,1,0.82,9,117,11,3,0
2024,1266,Six Nations,5,8428894,2024-03-16,Wales,1517,Italy,2873,home,21,24,L,-3,3,2,3,1,0,4,0,0,0.8,76,436,71,5,3,28,30,1.0,0,0,19,0,5,5,0,0,0,0,16,5,238,0.53,0.69,13,0,0.61,0,0,9,148,139,165,0,0.8,4,108,17,9,0
2024,1266,Six Nations,5,8428894,2024-03-16,Italy,2873,Wales,1517,away,24,21,W,3,2,3,1,3,4,0,0,0,0.2,32,309,43,5,1,16,36,1.0,0,0,13,0,1,1,0,0,1,0,28,6,96,0.47,0.31,9,4,0.39,0,0,3,64,61,83,1,0.75,6,215,13,9,0
2024,1266,Six Nations,5,8428903,2024-03-16,Ireland,1817,Scotland,2117,home,17,13,W,4,2,1,2,1,1,2,0,0,0.28,65,487,56,4,2,20,29,0.87,0,2,13,2,5,3,0,0,0,1,25,6,217,0.6,0.57,4,1,0.58,0,0,3,128,125,152,0,0.88,7,118,21,3,1
2024,1266,Six Nations,5,8428903,2024-03-16,Scotland,2117,Ireland,1817,away,13,17,L,-4,1,2,1,2,2,1,0,0,0.72,38,360,42,4,1,25,30,0.75,0,2,6,0,3,3,0,0,0,0,20,4,132,0.4,0.43,13,2,0.42,0,0,2,81,79,93,0,0.88,7,239,14,8,1
2024,1266,Six Nations,5,8428912,2024-03-16,France,1967,England,1667,home,33,31,W,2,3,4,3,4,4,1,0,0,0.67,52,472,60,7,3,36,37,0.94,1,1,16,1,6,5,2,0,0,1,18,10,146,0.56,0.62,5,4,0.59,0,0,1,92,91,125,1,0.67,2,77,14,5,0
2024,1266,Six Nations,5,8428912,2024-03-16,England,1667,France,1967,away,31,33,L,-2,4,3,4,3,1,4,0,0,0.33,34,293,24,7,4,18,34,0.87,1,2,13,1,6,5,0,0,0,0,36,2,81,0.44,0.38,10,1,0.41,0,0,1,50,49,64,0,1.0,3,136,14,5,0
2025,1266,Six Nations,1,8476108,2025-01-31,France,1967,Wales,1517,home,43,0,W,43,7,0,4,0,0,0,0,0,0.46,75,426,39,8,4,26,28,0.93,0,1,14,0,10,10,1,1,3,0,11,13,146,0.58,0.42,3,0,0.5,0,1,1,103,102,140,1,0.83,5,187,15,4,0
2025,1266,Six Nations,1,8476108,2025-01-31,Wales,1517,France,1967,away,0,43,L,-43,0,7,0,4,0,0,0,0,0.54,76,406,58,5,0,11,26,0.88,0,1,7,1,3,2,0,0,0,0,26,5,233,0.42,0.58,12,0,0.5,0,0,3,128,125,158,0,1.0,9,188,13,4,2
2025,1266,Six Nations,1,8476117,2025-02-01,Scotland,2117,Italy,2873,home,31,19,W,12,5,1,3,1,0,4,0,0,0.18,86,538,54,8,3,30,28,1.0,0,0,13,0,5,5,0,0,2,0,16,14,200,0.63,0.53,8,0,0.57,0,0,5,126,121,165,0,1.0,5,132,13,5,0
2025,1266,Six Nations,1,8476117,2025-02-01,Italy,2873,Scotland,2117,away,19,31,L,-12,1,5,1,3,4,0,0,0,0.82,57,379,24,4,1,16,27,0.93,0,1,13,1,6,5,0,0,0,0,30,5,143,0.37,0.47,7,4,0.43,0,0,2,75,73,95,0,1.0,5,208,11,7,0
2025,1266,Six Nations,1,8476126,2025-02-01,Ireland,1817,England,1667,home,27,22,W,5,4,3,2,2,1,1,0,0,0.3,67,467,43,10,2,25,31,1.0,0,0,23,0,3,3,0,0,2,0,32,9,208,0.55,0.46,8,1,0.51,0,0,6,96,90,123,0,1.0,5,149,15,5,0
2025,1266,Six Nations,1,8476126,2025-02-01,England,1667,Ireland,1817,away,22,27,L,-5,3,4,2,2,1,1,0,0,0.7,61,432,29,9,2,32,38,0.93,0,1,14,0,3,3,0,0,1,0,25,3,131,0.45,0.54,11,1,0.49,0,0,1,90,89,107,0,1.0,3,150,16,8,1
2025,1266,Six Nations,2,8476135,2025-02-08,Italy,2873,Wales,1517,home,22,15,W,7,1,1,1,0,5,1,0,0,0.09,40,228,25,1,1,15,50,0.92,1,1,11,0,5,5,1,0,0,3,20,0,62,0.51,0.42,11,5,0.46,0,0,1,62,61,74,2,0.78,7,145,10,9,2
2025,1266,Six Nations,2,8476135,2025-02-08,Wales,1517,Italy,2873,away,15,22,L,-7,1,1,0,1,1,5,0,0,0.91,55,235,35,2,0,20,41,0.94,1,1,16,0,6,6,3,1,1,0,15,3,132,0.49,0.58,14,1,0.54,0,0,5,96,91,111,0,1.0,1,91,11,1,1
2025,1266,Six Nations,2,8476144,2025-02-08,England,1667,France,1967,home,26,25,W,1,4,3,3,2,0,2,0,0,0.62,67,476,15,8,3,30,46,0.77,0,3,10,0,3,3,0,0,1,1,24,5,117,0.45,0.55,6,0,0.5,0,0,2,68,66,95,1,0.9,9,124,11,6,0
2025,1266,Six Nations,2,8476144,2025-02-08,France,1967,England,1667,away,25,26,L,-1,3,4,2,3,2,0,0,0,0.38,90,606,28,9,2,24,37,1.0,1,0,9,0,4,4,0,0,1,1,30,9,149,0.55,0.45,8,2,0.5,0,0,4,74,70,135,0,1.0,5,108,19,3,0
2025,1266,Six Nations,2,8476153,2025-02-09,Scotland,2117,Ireland,1817,home,18,32,L,-14,2,4,1,3,2,2,0,0,0.73,61,338,48,4,1,25,18,0.93,1,1,13,2,5,3,0,0,1,0,13,9,191,0.52,0.64,9,2,0.58,0,0,4,106,102,131,1,0.83,5,98,18,6,1
2025,1266,Six Nations,2,8476153,2025-02-09,Ireland,1817,Scotland,2117,away,32,18,W,14,4,2,3,1,2,2,0,0,0.27,47,261,20,6,3,13,24,0.6,1,4,6,2,3,1,1,0,1,0,25,2,147,0.48,0.36,11,2,0.42,0,0,5,70,65,81,1,0.89,8,175,15,8,0
2025,1266,Six Nations,3,8476162,2025-02-22,Wales,1517,Ireland,1817,home,18,27,L,-9,2,2,1,1,2,5,0,0,0.65,67,356,49,7,1,32,24,0.95,1,1,19,0,5,5,1,0,1,0,12,13,250,0.62,0.52,12,2,0.57,0,0,6,112,106,145,1,0.75,3,131,12,2,0
2025,1266,Six Nations,3,8476162,2025-02-22,Ireland,1817,Wales,1517,away,27,18,W,9,2,2,1,1,5,2,0,0,0.35,56,223,35,2,1,12,37,0.87,0,2,13,0,2,2,0,0,1,2,32,7,161,0.38,0.48,11,5,0.43,0,1,2,88,86,106,2,0.67,4,173,9,4,0
2025,1266,Six Nations,3,8476171,2025-02-22,England,1667,Scotland,2117,home,16,15,W,1,1,3,1,0,3,0,0,0,0.1,50,323,11,2,1,10,36,1.0,0,0,16,2,6,4,0,0,0,0,36,3,102,0.44,0.4,10,3,0.42,0,0,4,67,63,79,0,1.0,5,194,10,7,0
2025,1266,Six Nations,3,8476171,2025-02-22,Scotland,2117,England,1667,away,15,16,L,-1,3,1,0,1,0,3,0,0,0.9,73,520,66,9,0,35,25,0.92,0,2,22,2,7,5,1,0,3,0,10,10,251,0.56,0.6,13,0,0.58,0,0,6,135,129,160,1,0.67,2,87,18,4,0
2025,1266,Six Nations,3,8476180,2025-02-23,Italy,2873,France,1967,home,24,73,L,-49,3,11,3,9,1,0,0,0,0.19,56,363,18,9,3,18,23,1.0,0,0,9,0,2,2,0,0,0,1,33,4,124,0.39,0.36,8,1,0.38,0,0,5,66,61,87,0,1.0,4,167,11,4,0
2025,1266,Six Nations,3,8476180,2025-02-23,France,1967,Italy,2873,away,73,24,W,49,11,3,9,3,0,1,0,0,0.81,108,679,42,15,9,33,27,1.0,0,0,15,1,8,7,0,1,2,0,18,28,245,0.61,0.64,6,0,0.62,0,0,1,111,110,167,0,1.0,5,89,10,7,0
2025,1266,Six Nations,4,8476189,2025-03-08,Ireland,1817,France,1967,home,27,42,L,-15,3,5,3,4,2,3,0,0,0.86,93,476,30,4,3,21,32,0.95,0,1,18,1,8,7,0,0,0,1,19,9,221,0.6,0.56,6,2,0.58,0,0,4,119,115,142,0,1.0,4,97,13,4,2
2025,1266,Six Nations,4,8476189,2025-03-08,France,1967,Ireland,1817,away,42,27,W,15,5,3,4,3,3,2,0,0,0.14,56,472,29,6,4,19,33,1.0,1,0,12,1,9,8,0,0,1,0,21,8,131,0.4,0.44,13,3,0.42,0,0,4,66,62,96,0,1.0,3,196,8,8,1
2025,1266,Six Nations,4,8476198,2025-03-08,Scotland,2117,Wales,1517,home,35,29,W,6,5,4,5,3,0,1,0,0,0.69,107,560,42,9,5,33,24,0.76,0,4,13,0,6,6,0,0,0,0,17,16,219,0.61,0.51,11,0,0.55,0,0,3,138,135,174,0,1.0,2,138,13,5,0
2025,1266,Six Nations,4,8476198,2025-03-08,Wales,1517,Scotland,2117,away,29,35,L,-6,4,5,3,5,1,0,0,0,0.31,62,472,32,3,3,17,30,1.0,2,0,15,0,3,3,0,0,1,0,33,1,183,0.39,0.49,11,1,0.45,0,0,6,92,86,102,0,1.0,5,244,6,7,1
2025,1266,Six Nations,4,8476207,2025-03-09,England,1667,Italy,2873,home,47,24,W,23,7,3,6,3,0,1,0,0,0.63,99,580,34,10,6,36,31,1.0,2,0,16,0,7,7,0,0,1,0,21,11,185,0.57,0.58,14,0,0.58,0,0,5,96,91,144,0,1.0,6,97,13,8,0
2025,1266,Six Nations,4,8476207,2025-03-09,Italy,2873,England,1667,away,24,47,L,-23,3,7,3,6,1,0,0,0,0.37,46,309,27,5,3,21,32,0.79,0,4,15,1,2,1,0,0,0,1,36,3,122,0.43,0.42,11,1,0.42,0,0,5,70,65,83,0,1.0,4,147,17,3,0
2025,1266,Six Nations,5,8476216,2025-03-15,Italy,2873,Ireland,1817,home,17,22,L,-5,2,4,2,1,1,0,0,0,0.53,49,305,34,6,2,28,28,0.94,0,1,15,0,2,2,0,0,0,0,23,3,138,0.48,0.42,10,1,0.45,0,1,3,78,75,95,0,1.0,8,167,13,7,2
2025,1266,Six Nations,5,8476216,2025-03-15,Ireland,1817,Italy,2873,away,22,17,W,5,4,2,1,2,0,1,0,0,0.47,79,312,23,4,1,23,18,1.0,1,0,15,0,4,4,0,2,3,0,28,1,190,0.52,0.58,4,0,0.55,0,0,1,95,94,121,0,1.0,3,139,21,3,0
2025,1266,Six Nations,5,8476225,2025-03-15,Wales,1517,England,1667,home,14,68,L,-54,2,10,2,9,0,0,0,0,0.61,46,285,49,5,2,25,24,0.9,0,2,18,2,6,4,1,0,0,0,22,5,197,0.46,0.54,10,0,0.5,0,0,6,93,87,117,1,0.8,4,131,16,1,0
2025,1266,Six Nations,5,8476225,2025-03-15,England,1667,Wales,1517,away,68,14,W,54,10,2,9,2,0,0,0,0,0.39,70,397,19,7,9,22,33,0.87,1,2,13,0,5,5,0,0,1,0,25,6,147,0.54,0.46,9,0,0.5,0,0,2,85,83,109,0,1.0,6,135,14,7,0
2025,1266,Six Nations,5,8476234,2025-03-15,France,1967,Scotland,2117,home,35,16,W,19,4,1,3,1,3,3,0,0,0.63,48,334,17,6,3,16,28,1.0,1,0,16,2,11,9,3,0,1,0,30,5,112,0.45,0.44,11,3,0.45,0,0,2,72,70,87,0,1.0,2,176,9,7,2
2025,1266,Six Nations,5,8476234,2025-03-15,Scotland,2117,France,1967,away,16,35,L,-19,1,4,1,3,3,3,0,0,0.37,75,482,45,6,1,30,23,0.94,0,1,15,0,5,5,0,0,0,0,16,14,222,0.55,0.56,12,3,0.55,0,0,4,115,111,139,0,1.0,5,125,14,5,1
2026,1266,Six Nations,1,8523943,2026-02-05,France,1967,Ireland,1817,home,36,14,W,22,5,2,4,2,1,0,0,0,0.68,76,593,49,13,4,35,39,1.0,1,0,15,1,7,6,0,0,1,0,21,20,190,0.63,0.47,4,1,0.55,0,0,5,99,94,138,0,1.0,7,149,20,7,0
2026,1266,Six Nations,1,8523943,2026-02-05,Ireland,1817,France,1967,away,14,36,L,-22,2,5,2,4,0,1,0,0,0.32,65,385,35,5,2,21,39,0.94,0,1,16,0,2,2,0,0,0,0,35,5,154,0.37,0.53,6,0,0.45,0,0,3,91,88,115,0,1.0,4,144,21,7,0
2026,1266,Six Nations,1,8523952,2026-02-07,Italy,2873,Scotland,2117,home,18,15,W,3,2,2,1,1,2,1,0,0,0.1,46,306,19,5,1,12,33,0.94,5,1,15,0,6,6,0,0,1,0,20,6,76,0.4,0.39,14,2,0.39,0,0,3,58,55,74,0,1.0,6,224,17,5,0
2026,1266,Six Nations,1,8523952,2026-02-07,Scotland,2117,Italy,2873,away,15,18,L,-3,2,2,1,1,1,2,0,0,0.9,80,288,37,0,1,20,30,0.68,1,6,13,1,5,4,1,0,1,0,12,6,162,0.6,0.61,12,1,0.61,0,0,2,139,137,155,1,0.83,5,95,11,5,1
2026,1266,Six Nations,1,8523961,2026-02-07,England,1667,Wales,1517,home,48,7,W,41,6,1,4,1,1,0,0,0,0.64,87,566,22,11,4,23,42,0.95,3,1,19,0,12,12,2,0,2,0,20,9,172,0.6,0.53,12,1,0.56,0,0,4,83,79,119,0,1.0,5,130,14,5,2
2026,1266,Six Nations,1,8523961,2026-02-07,Wales,1517,England,1667,away,7,48,L,-41,1,6,1,4,0,1,0,0,0.36,45,277,31,4,1,20,38,0.76,0,4,13,1,5,4,0,0,0,0,23,1,89,0.4,0.47,16,0,0.44,0,0,4,74,70,88,1,0.75,3,150,12,3,4
2026,1266,Six Nations,2,8523970,2026-02-14,Ireland,1817,Italy,2873,home,20,13,W,7,3,1,1,1,1,2,0,0,0.28,79,456,33,8,1,30,27,0.9,1,1,9,2,3,1,0,0,2,0,23,9,221,0.56,0.44,10,1,0.5,0,0,3,104,101,125,1,0.83,5,168,16,6,1
2026,1266,Six Nations,2,8523970,2026-02-14,Italy,2873,Ireland,1817,away,13,20,L,-7,1,3,1,1,2,1,0,0,0.72,66,366,36,7,1,23,22,0.88,1,2,15,0,4,4,0,0,0,0,30,10,198,0.44,0.56,6,2,0.5,0,0,2,95,93,124,0,1.0,5,167,23,8,1
2026,1266,Six Nations,2,8523979,2026-02-14,Scotland,2117,England,1667,home,31,20,W,11,4,2,4,2,1,2,0,0,0.37,48,378,24,10,4,25,28,0.92,0,1,11,0,4,4,0,0,0,0,19,4,130,0.49,0.47,10,1,0.48,0,0,3,81,78,99,3,0.7,7,162,5,8,0
2026,1266,Six Nations,2,8523979,2026-02-14,England,1667,Scotland,2117,away,20,31,L,-11,2,4,2,4,2,1,0,0,0.63,66,369,21,5,2,19,26,1.0,0,0,14,1,7,6,0,0,0,0,25,3,151,0.51,0.53,8,2,0.52,1,1,3,97,94,112,0,1.0,3,122,20,2,1
