season,comp_id,comp_name,round,fixture_id,date,team,team_id,opponent,opponent_id,home_away,team_score,opp_score,result,margin,tries_for,tries_against,conv_for,conv_against,pens_for,pens_against,dg_for,dg_against,ball_possession_last_10_mins,carries_crossed_gain_line,carries_metres,carries_not_made_gain_line,clean_breaks,conversion_goals,defenders_beaten,kicks_from_hand,lineout_success,lineout_won_steal,lineouts_Lost,lineouts_lost,lineouts_won,mauls_lost,mauls_total,mauls_won,mauls_won_penalty,mauls_won_try,missed_conversion_goals,missed_penalty_goals,missed_tackles,offload,passes,pc_possession_first,pc_possession_second,penalties_conceded,penalty_goals,possession,red_card_second_yellow,red_cards,rucks_lost,rucks_total,rucks_won,runs,scrums_lost,scrums_success,scrums_won,tackles,turnovers_conceded,turnovers_won,yellow_cards
2025,1242,Super Rugby Pacific,12,8507905,2025-05-04,Highlanders,302,Moana Pasifika,10817,home,29,34,L,-5,4,5,3,3,1,1,0,0,0.66,64,464,30,6,3,14,33,0.67,1,6.0,,12,0,7,7,0,1,1,1,25,8,125,0.39,0.55,8,1,0.46,0,0,6,89,83,106,0,1.0,3,180,14,12,0
2025,1242,Super Rugby Pacific,12,8507905,2025-05-04,Moana Pasifika,10817,Highlanders,302,away,34,29,W,5,5,4,3,3,1,1,0,0,0.34,85,561,47,13,3,25,36,0.92,2,1.0,,11,0,3,3,0,0,2,0,14,6,196,0.61,0.45,14,1,0.54,0,0,11,117,106,147,0,1.0,3,131,10,7,1
2025,1242,Super Rugby Pacific,13,8507914,2025-05-09,Fijian Drua,1340,Blues,296,home,5,34,L,-29,1,5,0,3,0,1,0,0,0.51,52,283,35,2,0,16,18,0.75,3,2.0,,6,0,0,0,0,0,1,0,26,1,134,0.34,0.55,11,0,0.44,0,0,3,81,78,99,0,1.0,5,166,15,5,0
2025,1242,Super Rugby Pacific,13,8507914,2025-05-09,Blues,296,Fijian Drua,1340,away,34,5,W,29,5,1,3,0,1,0,0,0,0.49,84,486,24,9,3,26,23,0.82,0,3.0,,14,1,7,6,2,0,2,0,16,6,152,0.66,0.45,9,1,0.56,0,0,2,106,104,130,0,1.0,8,122,11,7,0
2025,1242,Super Rugby Pacific,13,8507923,2025-05-09,NSW Waratahs,617,Queensland Reds,767,home,21,28,L,-7,3,4,3,4,0,0,0,0,0.43,60,256,18,1,3,12,19,0.69,0,5.0,,11,0,2,2,0,0,0,0,24,4,118,0.41,0.4,10,0,0.41,0,0,4,81,77,97,0,1.0,5,205,15,5,2
2025,1242,Super Rugby Pacific,13,8507923,2025-05-09,Queensland Reds,767,NSW Waratahs,617,away,28,21,W,7,4,3,4,3,0,0,0,0,0.57,85,505,45,9,4,24,22,1.0,3,0.0,,12,0,7,7,0,2,0,0,12,13,162,0.59,0.6,10,0,0.59,0,0,9,124,115,152,0,1.0,6,140,14,6,1
2025,1242,Super Rugby Pacific,13,8507932,2025-05-10,Crusaders,305,Chiefs,290,home,19,35,L,-16,3,4,2,3,0,3,0,0,0.48,63,259,37,4,2,19,29,0.77,1,3.0,,10,0,5,5,0,0,1,0,17,6,169,0.39,0.52,12,0,0.46,0,0,5,95,90,123,0,1.0,5,218,13,6,0
2025,1242,Super Rugby Pacific,13,8507932,2025-05-10,Chiefs,290,Crusaders,305,away,35,19,W,16,4,3,3,2,3,0,0,0,0.52,92,437,46,6,3,17,31,0.94,1,1.0,,16,0,1,1,0,0,1,1,19,5,260,0.61,0.48,6,3,0.54,0,0,3,124,121,161,0,1.0,5,129,18,7,0
2025,1242,Super Rugby Pacific,13,8507941,2025-05-10,Western Force,236,ACT Brumbies,467,home,14,33,L,-19,2,5,2,4,0,0,0,0,0.01,48,252,12,2,2,7,30,0.85,3,2.0,,11,0,1,1,0,1,0,0,15,5,110,0.31,0.3,12,0,0.31,0,0,0,55,55,72,1,0.75,3,303,22,5,1
2025,1242,Super Rugby Pacific,13,8507941,2025-05-10,ACT Brumbies,467,Western Force,236,away,33,14,W,19,5,2,4,2,0,0,0,0,0.99,122,565,55,5,4,15,34,0.72,0,5.0,,13,0,2,2,0,1,1,0,7,8,257,0.69,0.7,5,0,0.69,0,0,4,174,170,218,0,1.0,8,81,16,4,0
2025,1242,Super Rugby Pacific,14,8507959,2025-05-16,Crusaders,305,NSW Waratahs,617,away,48,33,W,15,7,5,5,4,1,0,0,0,0.55,58,507,30,9,5,19,29,0.8,0,2.0,,8,0,1,1,0,1,2,0,17,6,124,0.48,0.41,9,1,0.45,0,0,0,61,61,97,1,0.8,4,179,11,5,0
2025,1242,Super Rugby Pacific,14,8507959,2025-05-16,NSW Waratahs,617,Crusaders,305,home,33,48,L,-15,5,7,4,5,0,1,0,0,0.45,70,293,36,2,4,17,22,1.0,1,0.0,,14,1,5,4,0,0,1,0,19,7,172,0.52,0.59,6,0,0.55,0,0,3,107,104,125,0,1.0,8,102,12,1,0
2025,1242,Super Rugby Pacific,14,8507950,2025-05-16,Hurricanes,299,Highlanders,302,home,24,20,W,4,3,2,3,2,1,2,0,0,0.91,75,531,35,10,3,29,21,0.8,1,4.0,,16,0,4,4,0,0,0,0,20,16,204,0.5,0.64,9,1,0.57,0,0,5,116,111,157,0,1.0,5,134,17,6,0
2025,1242,Super Rugby Pacific,14,8507950,2025-05-16,Highlanders,302,Hurricanes,299,away,20,24,L,-4,2,3,2,3,2,1,0,0,0.09,59,361,28,2,2,20,33,0.86,4,2.0,,12,0,3,3,1,0,0,0,28,6,124,0.5,0.36,9,2,0.43,0,0,5,85,80,104,0,1.0,7,181,15,9,1
2025,1242,Super Rugby Pacific,14,8507968,2025-05-17,Fijian Drua,1340,Western Force,236,home,38,7,W,31,5,1,5,1,1,0,0,0,0.38,86,579,25,4,5,25,23,0.91,2,1.0,,10,0,3,3,1,0,0,0,9,5,136,0.53,0.62,8,1,0.57,0,0,3,86,83,125,1,0.9,9,64,15,6,0
2025,1242,Super Rugby Pacific,14,8507968,2025-05-17,Western Force,236,Fijian Drua,1340,away,7,38,L,-31,1,5,1,5,0,1,0,0,0.62,45,282,18,2,1,9,16,0.81,0,3.0,,13,1,5,4,0,0,0,0,25,10,129,0.47,0.38,10,0,0.43,0,0,7,52,45,76,1,0.88,7,150,17,6,1
2025,1242,Super Rugby Pacific,14,8507977,2025-05-17,Moana Pasifika,10817,Blues,296,home,27,21,W,6,3,2,0,2,4,0,0,0,0.28,97,466,25,5,0,18,31,1.0,0,0.0,,12,1,5,4,1,0,3,1,17,8,143,0.46,0.51,9,4,0.49,0,0,4,109,105,141,0,1.0,5,159,7,5,2
2025,1242,Super Rugby Pacific,14,8507977,2025-05-17,Blues,296,Moana Pasifika,10817,away,21,27,L,-6,2,3,2,0,0,4,0,0,0.72,88,378,28,0,2,17,22,0.94,0,1.0,,15,1,5,4,0,0,0,0,18,5,142,0.54,0.49,14,0,0.51,0,0,7,116,109,137,1,0.75,3,199,11,6,0
2025,1242,Super Rugby Pacific,14,8507986,2025-05-17,ACT Brumbies,467,Queensland Reds,767,home,24,14,W,10,3,2,3,2,1,0,0,0,0.88,88,476,24,4,3,18,15,1.0,0,0.0,,11,0,3,3,0,0,0,0,19,2,171,0.34,0.53,6,1,0.42,0,0,5,101,96,135,0,1.0,7,220,16,9,1
2025,1242,Super Rugby Pacific,14,8507986,2025-05-17,Queensland Reds,767,ACT Brumbies,467,away,14,24,L,-10,2,3,2,3,0,1,0,0,0.12,106,614,34,4,2,19,13,0.92,0,1.0,,12,0,4,4,0,1,0,0,18,10,201,0.66,0.47,12,0,0.58,0,0,8,133,125,156,0,1.0,5,186,13,11,1
2025,1242,Super Rugby Pacific,15,8507995,2025-05-23,Crusaders,305,Highlanders,302,home,15,12,W,3,2,2,1,1,1,0,0,0,0.33,38,212,25,3,1,12,29,0.85,1,3.0,,17,0,6,6,0,0,1,0,32,6,118,0.41,0.37,10,1,0.39,0,0,5,67,62,69,0,1.0,5,217,16,8,0
2025,1242,Super Rugby Pacific,15,8507995,2025-05-23,Highlanders,302,Crusaders,305,away,12,15,L,-3,2,2,1,1,0,1,0,0,0.67,108,611,41,7,1,32,29,0.94,3,1.0,,15,0,4,4,0,0,1,4,12,16,223,0.59,0.63,10,0,0.61,0,0,7,140,133,168,0,1.0,7,83,19,6,0
2025,1242,Super Rugby Pacific,15,8508004,2025-05-23,Queensland Reds,767,Hurricanes,299,home,27,31,L,-4,3,5,3,3,2,0,0,0,0.04,78,452,33,10,3,30,26,1.0,1,0.0,,8,0,0,0,0,0,0,0,29,9,170,0.54,0.44,11,2,0.49,0,0,5,104,99,129,0,1.0,5,159,7,5,0
2025,1242,Super Rugby Pacific,15,8508004,2025-05-23,Hurricanes,299,Queensland Reds,767,away,31,27,W,4,5,3,3,3,0,2,0,0,0.96,87,443,34,4,3,29,21,0.85,0,3.0,,17,0,3,3,0,0,2,0,30,8,169,0.46,0.56,5,0,0.51,0,0,3,98,95,138,0,1.0,5,150,10,5,0
2025,1242,Super Rugby Pacific,15,8508022,2025-05-24,NSW Waratahs,617,Western Force,236,away,22,17,W,5,3,3,2,1,1,0,0,0,0.6,86,483,49,6,2,25,32,0.82,1,5.0,,23,1,5,4,0,0,0,1,21,13,233,0.42,0.54,14,1,0.49,0,0,6,126,120,153,1,0.75,3,157,15,4,1
2025,1242,Super Rugby Pacific,15,8508022,2025-05-24,Western Force,236,NSW Waratahs,617,home,17,22,L,-5,3,3,1,2,0,1,0,0,0.4,76,398,47,5,1,21,41,0.94,3,1.0,,17,0,5,5,1,0,2,2,25,11,173,0.58,0.46,15,0,0.51,0,0,3,111,108,143,1,0.67,2,211,15,10,1
2025,1242,Super Rugby Pacific,15,8508013,2025-05-24,Moana Pasifika,10817,Chiefs,290,away,7,85,L,-78,1,12,1,9,0,0,0,0,0.2,28,106,14,1,1,4,21,0.79,3,3.0,,11,1,2,1,0,0,0,0,35,2,71,0.24,0.37,16,0,0.3,0,0,6,40,34,47,1,0.83,5,168,10,6,2
2025,1242,Super Rugby Pacific,15,8508013,2025-05-24,Chiefs,290,Moana Pasifika,10817,home,85,7,W,78,12,1,9,1,0,0,0,0,0.8,122,754,19,14,9,35,30,0.84,3,3.0,,16,1,5,4,1,0,3,0,4,12,226,0.76,0.63,4,0,0.7,0,0,3,98,95,160,0,1.0,9,67,17,5,0
2025,1242,Super Rugby Pacific,16,8508031,2025-05-30,Highlanders,302,Chiefs,290,home,24,41,L,-17,3,6,3,4,1,1,0,0,0.55,78,456,31,6,3,34,26,0.84,0,3.0,,16,0,2,2,0,0,0,0,26,15,168,0.54,0.42,6,1,0.48,0,0,7,89,82,128,0,1.0,6,122,15,8,0
2025,1242,Super Rugby Pacific,16,8508031,2025-05-30,Chiefs,290,Highlanders,302,away,41,24,W,17,6,3,4,3,1,1,0,0,0.45,68,528,36,12,4,26,33,1.0,2,0.0,,14,0,6,6,1,0,2,0,33,15,211,0.46,0.58,12,1,0.52,0,0,7,94,87,124,0,1.0,4,142,13,9,1
2025,1242,Super Rugby Pacific,16,8508040,2025-05-30,ACT Brumbies,467,Crusaders,305,home,31,33,L,-2,4,4,4,2,1,2,0,1,0.39,88,364,24,4,4,20,31,1.0,0,0.0,,12,0,1,1,0,0,0,0,32,6,161,0.46,0.5,9,1,0.48,0,0,5,111,106,129,0,1.0,7,160,12,6,0
2025,1242,Super Rugby Pacific,16,8508040,2025-05-30,Crusaders,305,ACT Brumbies,467,away,33,31,W,2,4,4,2,4,2,1,1,0,0.61,93,528,37,8,2,32,29,0.95,0,1.0,,18,0,6,6,1,0,2,0,20,19,149,0.54,0.5,5,2,0.52,0,0,5,93,88,143,0,1.0,3,176,14,4,0
2025,1242,Super Rugby Pacific,16,8508049,2025-05-31,Blues,296,NSW Waratahs,617,home,46,6,W,40,7,0,4,0,1,2,0,0,0.43,59,402,26,10,4,22,30,0.83,1,3.0,,15,0,3,3,1,1,3,0,19,5,136,0.49,0.51,6,1,0.5,0,0,1,85,84,111,0,1.0,8,141,13,6,0
2025,1242,Super Rugby Pacific,16,8508049,2025-05-31,NSW Waratahs,617,Blues,296,away,6,46,L,-40,0,7,0,4,2,1,0,0,0.57,72,324,27,3,0,19,26,0.93,1,1.0,,13,0,2,2,0,0,0,0,22,7,180,0.51,0.49,9,2,0.5,0,0,1,92,91,117,2,0.67,4,134,18,5,0
2025,1242,Super Rugby Pacific,16,8508058,2025-05-31,Hurricanes,299,Moana Pasifika,10817,home,64,12,W,52,10,2,7,1,0,0,0,0,0.82,104,669,28,9,7,37,32,0.88,3,2.0,,14,1,6,5,0,2,3,0,27,11,216,0.62,0.54,8,0,0.59,0,0,7,120,113,153,0,1.0,2,128,11,7,0
2025,1242,Super Rugby Pacific,16,8508058,2025-05-31,Moana Pasifika,10817,Hurricanes,299,away,12,64,L,-52,2,10,1,7,0,0,0,0,0.18,72,419,25,3,1,27,26,0.69,1,4.0,,9,0,2,2,0,0,1,0,37,10,140,0.38,0.46,10,0,0.41,0,0,9,93,84,110,1,0.75,3,191,13,8,1
2025,1242,Super Rugby Pacific,16,8508067,2025-05-31,Queensland Reds,767,Fijian Drua,1340,home,52,7,W,45,8,1,6,1,0,0,0,0,0.85,84,441,17,10,6,19,23,1.0,1,0.0,,14,0,4,4,1,0,2,0,21,7,149,0.63,0.49,5,0,0.55,0,0,0,95,95,118,0,1.0,9,139,11,9,0
2025,1242,Super Rugby Pacific,16,8508067,2025-05-31,Fijian Drua,1340,Queensland Reds,767,away,7,52,L,-45,1,8,1,6,0,0,0,0,0.15,62,280,20,2,1,21,15,0.92,0,1.0,,11,2,5,3,0,0,0,0,19,3,120,0.37,0.51,10,0,0.45,0,0,0,69,69,89,0,1.0,7,143,17,2,2
2025,1242,Super Rugby Pacific,17,8522476,2025-06-06,Queensland Reds,767,Crusaders,305,away,12,32,L,-20,2,5,1,2,0,1,0,0,0.81,60,324,31,3,1,18,29,1.0,0,0.0,,12,0,3,3,0,1,1,0,17,5,116,0.47,0.5,11,0,0.48,0,0,3,88,85,113,1,0.88,7,154,17,9,0
2025,1242,Super Rugby Pacific,17,8522476,2025-06-06,Crusaders,305,Queensland Reds,767,home,32,12,W,20,5,2,2,1,1,0,0,0,0.19,68,302,33,2,2,17,31,0.92,0,1.0,,11,0,3,3,0,0,3,0,18,7,154,0.53,0.5,6,1,0.52,0,0,2,87,85,114,0,1.0,6,136,17,4,1
2025,1242,Super Rugby Pacific,17,8522467,2025-06-07,Chiefs,290,Blues,296,home,19,20,L,-1,1,2,1,2,4,2,0,0,0.0,72,304,24,5,1,19,30,0.64,1,4.0,,7,1,3,2,0,0,0,1,16,3,147,0.61,0.26,12,4,0.43,0,0,1,100,99,118,1,0.8,4,202,10,8,0
2025,1242,Super Rugby Pacific,17,8522467,2025-06-07,Blues,296,Chiefs,290,away,20,19,W,1,2,1,2,1,2,4,0,0,1.0,88,375,32,3,2,16,30,0.89,2,2.0,,16,2,7,5,0,0,0,0,19,1,147,0.39,0.74,11,2,0.57,0,0,5,128,123,143,0,1.0,6,172,14,2,1
2025,1242,Super Rugby Pacific,17,8522485,2025-06-07,ACT Brumbies,467,Hurricanes,299,home,35,28,W,7,5,4,5,4,0,0,0,0,0.35,75,346,24,5,5,19,27,0.72,0,5.0,,13,0,4,4,1,2,0,0,23,3,127,0.59,0.42,5,0,0.5,0,0,0,107,107,124,0,1.0,7,178,10,6,0
2025,1242,Super Rugby Pacific,17,8522485,2025-06-07,Hurricanes,299,ACT Brumbies,467,away,28,35,L,-7,4,5,4,5,0,0,0,0,0.65,85,391,25,8,4,23,24,0.93,1,1.0,,14,2,2,0,0,0,0,0,19,7,200,0.41,0.58,11,0,0.5,0,0,2,109,107,131,0,1.0,3,161,18,0,0
2025,1242,Super Rugby Pacific,18,8522494,2025-06-13,Crusaders,305,Blues,296,home,21,14,W,7,3,2,3,2,0,0,0,0,0.04,61,245,32,0,3,17,27,0.91,0,2.0,,21,1,12,11,3,0,0,0,14,2,133,0.59,0.37,9,0,0.47,0,0,2,101,99,118,1,0.75,3,216,19,4,1
2025,1242,Super Rugby Pacific,18,8522494,2025-06-13,Blues,296,Crusaders,305,away,14,21,L,-7,2,3,2,3,0,0,0,0,0.96,73,243,38,3,2,14,30,1.0,1,0.0,,10,0,6,6,1,0,0,0,17,3,159,0.41,0.63,16,0,0.53,0,0,4,135,131,144,0,1.0,7,150,9,5,2
2025,1242,Super Rugby Pacific,18,8522503,2025-06-14,Chiefs,290,ACT Brumbies,467,home,37,17,W,20,3,3,2,1,6,0,0,0,0.4,70,541,21,8,2,27,43,1.0,3,0.0,,12,0,1,1,0,0,1,0,22,8,130,0.41,0.48,7,6,0.45,0,0,5,68,63,99,0,1.0,5,185,14,6,1
2025,1242,Super Rugby Pacific,18,8522503,2025-06-14,ACT Brumbies,467,Chiefs,290,away,17,37,L,-20,3,3,1,2,0,6,0,0,0.6,66,381,36,6,1,22,41,0.79,0,4.0,,15,0,4,4,0,1,2,0,27,2,186,0.59,0.52,11,0,0.55,0,0,4,108,104,135,0,1.0,7,100,15,5,0
2025,1242,Super Rugby Pacific,19,8522512,2025-06-21,Crusaders,305,Chiefs,290,home,16,12,W,4,1,2,1,1,3,0,0,0,0.7,81,375,52,3,1,16,40,0.82,2,3.0,,14,0,6,6,1,0,0,1,11,2,179,0.47,0.68,7,3,0.58,0,0,1,139,138,162,1,0.89,8,151,14,6,1
2025,1242,Super Rugby Pacific,19,8522512,2025-06-21,Chiefs,290,Crusaders,305,away,12,16,L,-4,2,1,1,1,0,3,0,0,0.3,56,237,38,2,1,11,33,0.83,2,2.0,,10,0,3,3,0,0,1,1,16,5,145,0.53,0.32,8,0,0.42,0,0,2,102,100,115,0,1.0,4,191,18,3,0
2026,1242,Super Rugby Pacific,1,8542888,2026-02-13,Queensland Reds,767,NSW Waratahs,617,away,12,36,L,-24,2,5,1,4,0,1,0,0,0.29,67,443,35,5,1,19,36,0.92,0,1.0,,11,2,3,1,1,0,1,0,13,8,147,0.44,0.42,17,0,0.43,0,0,3,89,86,115,1,0.75,3,195,14,5,1
2026,1242,Super Rugby Pacific,1,8542888,2026-02-13,NSW Waratahs,617,Queensland Reds,767,home,36,12,W,24,5,2,4,1,1,0,0,0,0.71,106,644,30,6,4,13,31,0.95,0,1.0,,18,1,8,7,0,0,1,0,19,11,200,0.56,0.58,9,1,0.57,0,0,5,112,107,155,0,1.0,5,131,16,7,0
2026,1242,Super Rugby Pacific,1,8542879,2026-02-13,Highlanders,302,Crusaders,305,home,25,23,W,2,3,2,2,2,2,3,0,0,0.4,59,352,31,4,2,20,44,0.71,1,5.0,,12,0,1,1,0,0,1,0,21,7,124,0.48,0.5,10,2,0.49,0,0,2,84,82,108,1,0.86,6,144,11,12,0
2026,1242,Super Rugby Pacific,1,8542879,2026-02-13,Crusaders,305,Highlanders,302,away,23,25,L,-2,2,3,2,2,3,2,0,0,0.6,82,505,41,10,2,21,38,0.8,3,3.0,,12,1,3,2,0,0,0,0,20,6,163,0.52,0.5,10,3,0.51,0,0,7,99,92,131,0,1.0,4,131,25,3,0
2026,1242,Super Rugby Pacific,1,8542897,2026-02-14,Fijian Drua,1340,Moana Pasifika,10817,home,26,40,L,-14,4,6,3,5,0,0,0,0,0.23,75,468,33,4,3,27,17,0.67,0,5.0,,10,0,2,2,0,0,1,0,22,12,194,0.43,0.42,9,0,0.43,0,0,3,96,93,120,0,1.0,5,130,16,4,1
2026,1242,Super Rugby Pacific,1,8542897,2026-02-14,Moana Pasifika,10817,Fijian Drua,1340,away,40,26,W,14,6,4,5,3,0,0,0,0,0.77,56,287,28,3,5,22,27,1.0,0,0.0,,14,0,6,6,0,0,1,1,27,3,108,0.57,0.58,4,0,0.57,0,0,1,79,78,98,0,1.0,7,152,11,4,0
2026,1242,Super Rugby Pacific,1,8542906,2026-02-14,Blues,296,Chiefs,290,home,15,19,L,-4,2,3,1,2,1,0,0,0,0.28,88,417,27,6,1,14,27,0.87,2,2.0,,13,1,4,3,0,0,1,1,12,8,172,0.58,0.5,12,1,0.54,0,0,4,106,102,122,0,1.0,3,117,14,4,1
2026,1242,Super Rugby Pacific,1,8542906,2026-02-14,Chiefs,290,Blues,296,away,19,15,W,4,3,2,2,1,0,1,0,0,0.72,65,364,27,3,2,12,28,0.8,1,4.0,,16,0,5,5,0,0,1,1,14,5,134,0.42,0.5,9,0,0.46,0,0,3,72,69,99,0,1.0,5,166,17,7,1
2026,1242,Super Rugby Pacific,1,8542915,2026-02-14,Western Force,236,ACT Brumbies,467,home,24,56,L,-32,3,8,3,8,1,0,0,0,0.32,87,411,38,1,3,10,23,0.87,0,2.0,,13,0,3,3,0,1,0,0,23,4,222,0.67,0.42,8,1,0.55,0,0,6,135,129,154,1,0.67,2,173,12,3,0
2026,1242,Super Rugby Pacific,1,8542915,2026-02-14,ACT Brumbies,467,Western Force,236,away,56,24,W,32,8,3,8,3,0,1,0,0,0.68,83,513,21,7,8,23,27,0.87,1,2.0,,13,0,1,1,0,0,0,0,10,4,133,0.33,0.58,10,0,0.45,0,0,2,105,103,128,2,0.6,3,199,16,3,1
2026,1242,Super Rugby Pacific,2,8542933,2026-02-20,NSW Waratahs,617,Fijian Drua,1340,home,36,13,W,23,6,1,3,1,0,2,0,0,0.52,89,504,29,9,3,22,26,1.0,1,0.0,,14,0,3,3,0,1,3,0,15,13,207,0.53,0.65,10,0,0.59,0,0,4,93,89,136,0,1.0,9,110,22,5,0
2026,1242,Super Rugby Pacific,2,8542933,2026-02-20,Fijian Drua,1340,NSW Waratahs,617,away,13,36,L,-23,1,6,1,3,2,0,0,0,0.48,47,249,24,6,1,15,25,0.83,0,2.0,,10,1,2,1,1,0,0,0,22,5,103,0.47,0.35,11,2,0.41,0,0,1,70,69,81,1,0.83,5,138,15,8,0
2026,1242,Super Rugby Pacific,2,8542924,2026-02-20,Hurricanes,299,Moana Pasifika,10817,home,52,10,W,42,8,2,6,0,0,0,0,0,0.6,92,712,34,18,6,34,23,0.83,3,2.0,,10,0,3,3,0,0,2,0,10,20,214,0.44,0.56,8,0,0.5,0,0,4,81,77,143,0,1.0,4,167,23,8,0
2026,1242,Super Rugby Pacific,2,8542924,2026-02-20,Moana Pasifika,10817,Hurricanes,299,away,10,52,L,-42,2,8,0,6,0,0,0,0,0.4,67,301,37,6,0,10,25,0.64,0,4.0,,7,1,2,1,0,0,2,0,34,7,147,0.56,0.44,6,0,0.5,0,0,3,101,98,118,0,1.0,12,132,15,8,0
2026,1242,Super Rugby Pacific,2,8542942,2026-02-21,Highlanders,302,Chiefs,290,home,23,26,L,-3,3,4,1,3,2,0,0,0,0.59,69,372,33,5,1,20,34,0.89,1,2.0,,17,0,2,2,0,0,2,0,20,9,178,0.49,0.48,11,2,0.49,0,0,3,94,91,124,0,1.0,4,172,19,9,1
2026,1242,Super Rugby Pacific,2,8542942,2026-02-21,Chiefs,290,Highlanders,302,away,26,23,W,3,4,3,3,1,0,2,0,0,0.41,80,548,35,7,3,20,36,0.92,1,1.0,,12,0,5,5,1,1,1,0,20,13,173,0.51,0.52,10,0,0.51,0,0,7,99,92,135,0,1.0,6,151,19,5,1
2026,1242,Super Rugby Pacific,2,8542951,2026-02-21,Western Force,236,Blues,296,home,32,42,L,-10,4,6,3,6,2,0,0,0,0.71,82,361,39,3,3,21,16,0.71,0,4.0,,10,0,1,1,0,0,1,0,21,7,179,0.52,0.54,11,2,0.53,0,0,4,116,112,145,0,1.0,10,135,12,3,1
2026,1242,Super Rugby Pacific,2,8542951,2026-02-21,Blues,296,Western Force,236,away,42,32,W,10,6,4,6,3,0,2,0,0,0.29,68,349,15,7,6,21,13,0.81,1,3.0,,13,0,7,7,3,0,0,0,21,6,140,0.48,0.46,7,0,0.47,0,0,1,77,76,98,0,1.0,5,174,18,6,0
2026,1242,Super Rugby Pacific,2,8542960,2026-02-22,Crusaders,305,ACT Brumbies,467,home,24,50,L,-26,4,8,2,5,0,0,0,0,0.15,84,498,33,7,2,34,23,0.54,2,6.0,,7,0,2,2,0,0,2,0,30,11,166,0.4,0.47,9,0,0.43,0,0,1,106,105,136,0,1.0,3,236,15,3,2
2026,1242,Super Rugby Pacific,2,8542960,2026-02-22,ACT Brumbies,467,Crusaders,305,away,50,24,W,26,8,4,5,2,0,0,0,0,0.85,100,545,34,8,5,30,23,0.85,1,2.0,,11,1,5,4,1,0,3,1,34,7,168,0.6,0.53,5,0,0.57,0,0,1,137,136,162,0,1.0,7,176,12,4,1
2026,1242,Super Rugby Pacific,3,8542969,2026-02-27,Moana Pasifika,10817,Western Force,236,home,19,35,L,-16,3,5,2,5,0,0,0,0,0.93,71,322,24,2,2,14,23,0.75,0,4.0,,12,0,3,3,0,0,1,0,17,3,132,0.39,0.55,13,0,0.47,0,0,1,93,92,115,2,0.71,5,146,14,2,0
2026,1242,Super Rugby Pacific,3,8542969,2026-02-27,Western Force,236,Moana Pasifika,10817,away,35,19,W,16,5,3,5,2,0,0,0,0,0.07,70,331,31,4,5,17,30,0.94,2,1.0,,16,1,9,8,2,2,0,0,14,3,131,0.61,0.45,14,0,0.53,0,0,2,91,89,113,1,0.8,4,163,11,2,0
2026,1242,Super Rugby Pacific,3,8542978,2026-02-27,Queensland Reds,767,Highlanders,302,home,31,14,W,17,5,2,3,2,0,0,0,0,0.49,74,499,35,7,3,32,38,0.71,0,5.0,,12,0,3,3,0,0,2,0,21,8,160,0.57,0.44,8,0,0.5,0,0,4,86,82,126,0,1.0,3,159,14,9,0
2026,1242,Super Rugby Pacific,3,8542978,2026-02-27,Highlanders,302,Queensland Reds,767,away,14,31,L,-17,2,5,2,3,0,0,0,0,0.51,59,406,40,4,2,21,32,0.93,3,1.0,,13,0,2,2,0,0,0,0,32,5,159,0.43,0.56,9,0,0.5,0,0,6,95,89,125,0,1.0,6,144,17,6,0
2026,1242,Super Rugby Pacific,3,8543005,2026-02-28,ACT Brumbies,467,Blues,296,home,30,27,W,3,4,4,2,2,2,1,0,0,0.58,72,334,18,4,2,12,18,0.89,0,2.0,,16,1,5,4,1,0,2,0,23,3,133,0.46,0.54,8,2,0.5,0,0,1,101,100,116,0,1.0,3,141,19,7,0
2026,1242,Super Rugby Pacific,3,8542996,2026-02-28,Crusaders,305,Chiefs,290,away,43,33,W,10,6,5,5,4,1,0,0,0,0.2,71,458,38,9,5,23,23,0.73,0,3.0,,8,0,1,1,0,0,1,0,28,8,118,0.54,0.42,10,1,0.48,0,0,10,94,84,118,0,1.0,9,163,17,10,1
2026,1242,Super Rugby Pacific,3,8543005,2026-02-28,Blues,296,ACT Brumbies,467,away,27,30,L,-3,4,4,2,2,1,2,0,0,0.42,78,474,22,8,2,23,19,0.93,0,1.0,,14,0,4,4,1,0,2,0,12,8,136,0.54,0.46,16,1,0.5,0,0,6,91,85,115,3,0.67,6,170,14,5,1
2026,1242,Super Rugby Pacific,3,8542987,2026-02-28,Hurricanes,299,Fijian Drua,1340,away,20,25,L,-5,3,3,1,2,1,2,0,0,0.66,69,342,33,3,1,15,33,0.76,4,4.0,,13,1,7,6,1,1,2,0,27,6,145,0.56,0.47,9,1,0.51,0,0,3,95,92,119,0,1.0,4,126,20,4,0
2026,1242,Super Rugby Pacific,3,8542987,2026-02-28,Fijian Drua,1340,Hurricanes,299,home,25,20,W,5,3,3,2,1,2,1,0,0,0.34,63,386,23,4,2,27,41,0.5,3,5.0,,5,0,1,1,0,0,1,0,15,4,114,0.44,0.53,11,2,0.49,0,0,3,72,69,92,0,1.0,8,107,15,7,0
2026,1242,Super Rugby Pacific,3,8542996,2026-02-28,Chiefs,290,Crusaders,305,home,33,43,L,-10,5,6,4,5,0,1,0,0,0.8,77,446,34,10,4,19,20,0.93,2,1.0,,13,1,4,3,0,0,1,0,21,21,185,0.46,0.58,9,0,0.52,0,0,1,95,94,136,1,0.83,5,117,21,11,0
