engine,fold,slate_id,rubric,tier,n,mae,spearman,allowed_events,top_10_overlap,top_10_capture,top_25_overlap,top_25_capture,top_50_overlap,top_50_capture,top_100_overlap,top_100_capture,tournament,calendar_year,fold_hemisphere
p3_event_50,summer_internationals_2023,summer_internationals_2023_w30,ncr,stable,92,5.776990124671263,0.3844944698287686,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.4979253112033195,0.48,0.6357142857142857,0.7040000000000001,0.8,,,summer_internationals,2023,mixed
p3_event_50,summer_internationals_2023,summer_internationals_2023_w31,ncr,stable,276,5.614370653063749,0.4460197992048803,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.06,0.5238095238095238,0.28,0.6,0.424,0.6609247506799637,0.5805,0.7412177985948478,summer_internationals,2023,mixed
p3_event_50,summer_internationals_2023,summer_internationals_2023_w32,ncr,stable,92,5.347529838369351,0.5447292675752464,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.6861313868613139,0.56,0.7678207739307535,0.7266666666666667,0.8789712556732224,,,summer_internationals,2023,mixed
p3_event_50,summer_internationals_2023,summer_internationals_2023_w33,ncr,stable,161,6.2189907068182295,0.4808225155977497,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.1,0.4862637362637362,0.44,0.6355810616929699,0.6066666666666667,0.761012183692596,0.748,0.8374417055296469,summer_internationals,2023,mixed
p3_event_50,summer_internationals_2023,summer_internationals_2023_w34,ncr,stable,253,6.018987885998558,0.5592651582568446,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.2,0.4828431372549019,0.28,0.6564102564102564,0.395,0.6520031421838177,0.68,0.7972207925887802,summer_internationals,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r1,six_nations,stable,276,7.376188347983023,0.562489379328516,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.2,0.5590717299578059,0.28,0.5677618069815195,0.3366666666666666,0.6271080574640849,0.5866666666666667,0.7569558101472995,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r2,six_nations,stable,207,6.489623025198552,0.6857760032415348,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.3,0.6294820717131474,0.4533333333333333,0.7042842215256009,0.5760000000000001,0.8135818908122503,0.77,0.913327120223672,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r3,six_nations,stable,207,6.354674606887694,0.7351247023165743,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.3,0.7175572519083969,0.48,0.7154072620215898,0.564,0.8016795865633075,0.8109090909090909,0.9134790528233152,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r4,six_nations,stable,184,8.154442955803505,0.6078390782207164,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.7250859106529209,0.44,0.7271922054915855,0.588,0.770892552586697,0.75,0.8763462305544475,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r5,six_nations,stable,230,6.394118506188415,0.6218650148272256,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.5,0.8004073319755601,0.4,0.7158859470468432,0.56,0.7595177664974619,0.7085714285714286,0.87892948173322,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r6,six_nations,stable,184,6.021072131489764,0.649728674379421,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.1,0.5824175824175825,0.46,0.7419354838709677,0.544,0.76905311778291,0.775,0.9011716760061133,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r7,six_nations,stable,92,6.940835799417575,0.5443318489135657,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.5,0.7206982543640897,0.58,0.7694610778443114,0.69,0.8594594594594595,,,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r8,six_nations,stable,46,5.247207709194293,0.7007322913374342,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.7,0.905511811023622,0.78,0.9287410926365796,,,,,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r9,six_nations,stable,46,5.371852238621736,0.6155701624529769,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.6,0.875,0.8,0.8646080760095012,,,,,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r1,ncr,stable,276,7.038769818115536,0.448303119697828,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.1,0.3770114942528735,0.24,0.5110593713620489,0.32,0.5399568034557235,0.5663636363636363,0.7024509803921568,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r2,ncr,stable,207,6.597398802994628,0.616564272206853,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.6496062992125984,0.52,0.7298474945533769,0.588,0.768840579710145,0.6961538461538461,0.856,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r3,ncr,stable,207,6.36450095010809,0.6372785930136641,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.6465028355387523,0.5066666666666666,0.7084639498432602,0.52,0.7429775280898876,0.73,0.8783991790661878,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r4,ncr,stable,184,8.013317856929035,0.5336135598312873,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.7341772151898734,0.36,0.7058823529411765,0.52,0.729375,0.725,0.8590909090909091,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r5,ncr,stable,230,6.314914418809255,0.5422974941955865,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.7010309278350515,0.36,0.6232356134636265,0.456,0.7071277346506705,0.665,0.8389912706110573,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r6,ncr,stable,184,5.892833502322323,0.5504087017421829,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.6242236024844721,0.376,0.6322008862629247,0.4533333333333333,0.6915377616014559,0.752,0.8735348550277606,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r7,ncr,stable,92,6.914416915733222,0.4884015949111844,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.7019498607242339,0.52,0.7329931972789115,0.68,0.8275862068965517,,,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r8,ncr,stable,46,5.123965976692333,0.6106721887222786,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.6,0.7248908296943232,0.8,0.907608695652174,,,,,rugby_world_cup,2023,mixed
p3_event_50,rugby_world_cup_2023,rugby_world_cup_2023_r9,ncr,stable,46,5.60799319384422,0.4644000649906173,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.7564766839378239,0.72,0.7920489296636085,,,,,rugby_world_cup,2023,mixed
p3_event_50,six_nations_2024,six_nations_2024_r1,six_nations,stable,138,5.276800127123549,0.7061827154600989,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.35,0.7371428571428571,0.52,0.7714285714285715,0.69,0.8419150858175248,0.85,0.9253830779480346,six_nations,2024,north
p3_event_50,six_nations_2024,six_nations_2024_r2,six_nations,stable,138,5.011836335846268,0.756682616201761,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.2,0.5386996904024768,0.44,0.77947932618683,0.72,0.8849557522123894,0.8838461538461538,0.9699785561115082,six_nations,2024,north
p3_event_50,six_nations_2024,six_nations_2024_r3,six_nations,stable,138,5.13201132606107,0.6713345762190747,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.3,0.709375,0.5,0.7597014925373134,0.6559999999999999,0.8427906976744186,0.8488888888888888,0.9236292428198434,six_nations,2024,north
p3_event_50,six_nations_2024,six_nations_2024_r4,six_nations,stable,138,5.7770720237265785,0.6436231654064866,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.8154269972451791,0.4933333333333333,0.8337837837837838,0.6511111111111112,0.8352649006622517,0.8657142857142857,0.9320046893317704,six_nations,2024,north
p3_event_50,six_nations_2024,six_nations_2024_r5,six_nations,stable,138,5.531393567085489,0.6457429257258831,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.35,0.6436781609195402,0.44,0.6882022471910112,0.68,0.8324372759856631,0.877,0.942455242966752,six_nations,2024,north
p3_event_50,six_nations_2024,six_nations_2024_r1,ncr,stable,138,5.349738321771853,0.6114383529216416,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.1,0.551829268292683,0.472,0.6792452830188679,0.6759999999999999,0.7938775510204081,0.8244444444444444,0.9102263856362216,six_nations,2024,north
p3_event_50,six_nations_2024,six_nations_2024_r2,ncr,stable,138,4.80331751378046,0.6704589236914364,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.0,0.3633093525179856,0.44,0.7155797101449275,0.64,0.8576512455516014,0.87,0.9507042253521126,six_nations,2024,north
p3_event_50,six_nations_2024,six_nations_2024_r3,ncr,stable,138,5.218211985737205,0.5631020696810096,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.25,0.6357388316151202,0.56,0.7249575551782682,0.6,0.7965179542981502,0.8233333333333333,0.8961965134706814,six_nations,2024,north
p3_event_50,six_nations_2024,six_nations_2024_r4,ncr,stable,138,5.7497289995817455,0.5491836545044492,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.7584097859327217,0.4,0.7094281298299846,0.616,0.7967244701348748,0.8357142857142857,0.91016713091922,six_nations,2024,north
p3_event_50,six_nations_2024,six_nations_2024_r5,ncr,stable,138,5.593058999211244,0.5435381674666273,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.5815384615384616,0.44,0.6087636932707355,0.5733333333333334,0.7502590673575129,0.848,0.9236760124610592,six_nations,2024,north
p3_event_50,summer_internationals_2024,summer_internationals_2024_r1,six_nations,stable,805,6.187367475633518,0.6197328708032644,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.1,0.5326633165829145,0.2133333333333333,0.6104651162790697,0.2514285714285714,0.6095423563777994,0.34875,0.6509792458345512,summer_internationals,2024,mixed
p3_event_50,summer_internationals_2024,summer_internationals_2024_r2,six_nations,stable,23,10.245323250614598,,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4347826086956521,0.0,,,,,,,summer_internationals,2024,mixed
p3_event_50,summer_internationals_2024,summer_internationals_2024_r1,ncr,stable,805,6.13505349415425,0.524374501118123,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.1,0.538878842676311,0.264,0.6146953405017921,0.2488888888888888,0.5486443381180224,0.37,0.6229877656149388,summer_internationals,2024,mixed
p3_event_50,summer_internationals_2024,summer_internationals_2024_r2,ncr,stable,23,7.910107724314382,,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4347826086956521,0.0,,,,,,,summer_internationals,2024,mixed
p3_event_50,rugby_championship_2024,rugby_championship_2024_r1,six_nations,stable,92,6.183717171241285,0.6802042693411593,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.45,0.7677419354838709,0.58,0.8105436573311368,0.7933333333333333,0.9295774647887324,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r2,six_nations,stable,92,6.811920344216849,0.6639185352408954,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.3666666666666666,0.7016393442622951,0.6,0.7996323529411765,0.7879999999999999,0.8905660377358491,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r3,six_nations,stable,92,6.580786523962933,0.6556770173466437,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.25,0.6402877697841727,0.54,0.800369685767098,0.804,0.8941034897713598,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r4,six_nations,stable,92,6.486263092599948,0.6511312982071606,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.3,0.5642458100558659,0.6,0.7817109144542773,0.8244444444444444,0.9126117179741808,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r5,six_nations,stable,92,5.430777752330499,0.7460887588165024,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.6,0.7755681818181818,0.56,0.7923186344238976,0.86,0.9465500485908648,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r6,six_nations,stable,92,6.242491364386189,0.6809743658360466,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.5,0.7252124645892352,0.62,0.8120300751879699,0.8155555555555556,0.929878048780488,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r1,ncr,stable,92,6.015733448540955,0.6168619552843564,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.7610921501706485,0.605,0.7725631768953068,0.78,0.9123456790123456,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r2,ncr,stable,92,6.338560136895884,0.5946840278089874,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.658273381294964,0.58,0.7607361963190185,0.750909090909091,0.872278664731495,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r3,ncr,stable,92,6.543397453133968,0.5635930581325437,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.625,0.52,0.7334754797441365,0.7466666666666667,0.8454810495626822,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r4,ncr,stable,92,6.705356328657372,0.5506743508256904,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.5078864353312302,0.52,0.7216494845360825,0.76,0.87409200968523,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r5,ncr,stable,92,5.516636748781171,0.6924453218718379,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.7123745819397993,0.6,0.7775919732441472,0.7933333333333333,0.9123222748815166,,,rugby_championship,2024,south
p3_event_50,rugby_championship_2024,rugby_championship_2024_r6,ncr,stable,92,6.3062735124246165,0.6100448016586819,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.7298136645962733,0.6,0.7895622895622896,0.7771428571428571,0.9012925969447708,,,rugby_championship,2024,south
p3_event_50,pacific_nations_cup_2024,pacific_nations_cup_2024_r1,six_nations,stable,46,8.453821355404234,0.6994543760704675,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.5,0.6971279373368147,0.84,0.9662379421221864,,,,,pacific_nations_cup,2024,south
p3_event_50,pacific_nations_cup_2024,pacific_nations_cup_2024_r3,six_nations,stable,46,8.999777063372361,0.5800564041434606,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.6,0.8065395095367848,0.768,0.8614357262103506,,,,,pacific_nations_cup,2024,south
p3_event_50,pacific_nations_cup_2024,pacific_nations_cup_2024_r5,six_nations,stable,46,6.88713355616344,0.5715616735614428,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.3,0.5314685314685315,0.77,0.8646288209606987,,,,,pacific_nations_cup,2024,south
p3_event_50,pacific_nations_cup_2024,pacific_nations_cup_2024_r7,six_nations,stable,46,6.716151335041054,0.6947488298395429,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.7,0.8489425981873112,0.69,0.8817005545286506,,,,,pacific_nations_cup,2024,south
p3_event_50,pacific_nations_cup_2024,pacific_nations_cup_2024_r1,ncr,stable,46,7.617616742406588,0.6579736743885064,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5,0.73125,0.816,0.9402697495183044,,,,,pacific_nations_cup,2024,south
p3_event_50,pacific_nations_cup_2024,pacific_nations_cup_2024_r3,ncr,stable,46,8.177919646763817,0.5203510779418002,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.5333333333333333,0.7088607594936709,0.7733333333333333,0.8365758754863813,,,,,pacific_nations_cup,2024,south
p3_event_50,pacific_nations_cup_2024,pacific_nations_cup_2024_r5,ncr,stable,46,7.147387621799948,0.4771495591439296,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.3,0.3969465648854962,0.7440000000000001,0.8426395939086294,,,,,pacific_nations_cup,2024,south
p3_event_50,pacific_nations_cup_2024,pacific_nations_cup_2024_r7,ncr,stable,46,6.4055434216082325,0.5669266830898432,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.6,0.7649122807017544,0.72,0.8141592920353983,,,,,pacific_nations_cup,2024,south
p3_event_50,autumn_internationals_2024,autumn_internationals_2024_r1,six_nations,stable,989,6.294455522909621,0.6438725838553765,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.1,0.5070671378091873,0.176,0.5693311582381729,0.28,0.6209453197405005,0.3879999999999999,0.674792392177873,autumn_internationals,2024,mixed
p3_event_50,autumn_internationals_2024,autumn_internationals_2024_r2,six_nations,stable,23,6.212601373141312,0.5552834630199105,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.6,0.8634146341463415,,,,,,,autumn_internationals,2024,mixed
p3_event_50,autumn_internationals_2024,autumn_internationals_2024_r1,ncr,stable,989,6.211652884206729,0.5519705256150301,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.2,0.5054545454545455,0.1466666666666666,0.5273200346921075,0.244,0.5824175824175825,0.405,0.6440329218106996,autumn_internationals,2024,mixed
p3_event_50,autumn_internationals_2024,autumn_internationals_2024_r2,ncr,stable,23,5.4004312811484505,0.5310574659062645,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.6,0.8440860215053764,,,,,,,autumn_internationals,2024,mixed
p3_event_50,six_nations_2025,six_nations_2025_r1,six_nations,stable,138,5.816366880678999,0.7099580620988051,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.35,0.6925064599483204,0.68,0.8850574712643678,0.64,0.8607491856677525,0.9,0.958997722095672,six_nations,2025,north
p3_event_50,six_nations_2025,six_nations_2025_r2,six_nations,stable,138,6.367908665098835,0.6441316070784154,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.6504297994269341,0.568,0.8065967016491754,0.65,0.8343137254901961,0.85,0.9452257586972612,six_nations,2025,north
p3_event_50,six_nations_2025,six_nations_2025_r3,six_nations,stable,138,6.320460554256425,0.683254343711915,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.1666666666666666,0.5985915492957746,0.4,0.7307692307692307,0.7,0.8473469387755102,0.9016666666666668,0.960620525059666,six_nations,2025,north
p3_event_50,six_nations_2025,six_nations_2025_r4,six_nations,stable,138,6.319895868550544,0.6065842167532164,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.4,0.8021390374331551,0.5866666666666667,0.7922885572139303,0.6466666666666667,0.828393135725429,0.828,0.8953744493392071,six_nations,2025,north
p3_event_50,six_nations_2025,six_nations_2025_r5,six_nations,stable,138,6.332195472975877,0.5993299749740617,"tries,try_assists,conversion_goals,penalty_goals,drop_goals_converted,defenders_beaten,offload,tackles,penalties_conceded,yellow_cards,red_cards,metres",0.2,0.5392670157068062,0.3733333333333333,0.6002766251728907,0.66,0.823731728288908,0.8555555555555556,0.9340385812072184,six_nations,2025,north
p3_event_50,six_nations_2025,six_nations_2025_r1,ncr,stable,138,5.78194585303067,0.6372201232705206,"tries,try_assists,conversion_goals,missed_conversion_goals,penalty_goals,missed_penalty_goals,drop_goals_converted,defenders_beaten,clean_breaks,offload,tackles,missed_tackles,turnovers_conceded,penalties_conceded,yellow_cards,red_cards",0.4,0.6826666666666666,0.6342857142857143,0.8682719546742209,0.5709090909090909,0.8327205882352942,0.83,0.9316688567674112,six_nations,2025,north
