fixture_id,date,team,opponent,match_at,lock_at,timestamp_precision,ncr_gameday,ncr_fantasy_match_id
8532340,2026-02-14,Lyon,US Montauban,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8532340,2026-02-14,US Montauban,Lyon,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8532349,2026-02-14,ASM Clermont Auvergne,RC Toulon,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8532349,2026-02-14,RC Toulon,ASM Clermont Auvergne,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8532367,2026-02-14,Montpellier Herault Rugby,Stade Rochelais,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8532367,2026-02-14,Stade Rochelais,Montpellier Herault Rugby,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8532376,2026-02-14,Castres Olympique,Union Bordeaux-Begles,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8532376,2026-02-14,Union Bordeaux-Begles,Castres Olympique,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8539108,2026-02-14,Saitama Wild Knights,Toyota Verblitz,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8539108,2026-02-14,Toyota Verblitz,Saitama Wild Knights,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8539117,2026-02-14,Kubota Spears,Shizuoka BlueRevs,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8539117,2026-02-14,Shizuoka BlueRevs,Kubota Spears,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8539126,2026-02-14,BlackRams Tokyo,Yokohama Canon Eagles,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8539126,2026-02-14,Yokohama Canon Eagles,BlackRams Tokyo,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8539135,2026-02-14,Mie Honda Heat,Mitsubishi Sagamihara Dynaboars,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8539135,2026-02-14,Mitsubishi Sagamihara Dynaboars,Mie Honda Heat,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8539153,2026-02-14,Tokyo Sungoliath,Urayasu D-Rocks,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8539153,2026-02-14,Urayasu D-Rocks,Tokyo Sungoliath,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8542897,2026-02-14,Fijian Drua,Moana Pasifika,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8542897,2026-02-14,Moana Pasifika,Fijian Drua,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8542906,2026-02-14,Blues,Chiefs,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8542906,2026-02-14,Chiefs,Blues,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8542915,2026-02-14,ACT Brumbies,Western Force,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8542915,2026-02-14,Western Force,ACT Brumbies,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,date,,
8523988,2026-02-15,France,Wales,2026-02-15 00:00:00+00:00,2026-02-14 00:00:00+00:00,round_date,,
8523988,2026-02-15,Wales,France,2026-02-15 00:00:00+00:00,2026-02-14 00:00:00+00:00,round_date,,
8532358,2026-02-15,Stade Francais Paris,Stade Toulousain,2026-02-15 00:00:00+00:00,2026-02-15 00:00:00+00:00,date,,
8532358,2026-02-15,Stade Toulousain,Stade Francais Paris,2026-02-15 00:00:00+00:00,2026-02-15 00:00:00+00:00,date,,
8539144,2026-02-15,Kobelco Kobe Steelers,Toshiba Brave Lupus Tokyo,2026-02-15 00:00:00+00:00,2026-02-15 00:00:00+00:00,date,,
8539144,2026-02-15,Toshiba Brave Lupus Tokyo,Kobelco Kobe Steelers,2026-02-15 00:00:00+00:00,2026-02-15 00:00:00+00:00,date,,
8542924,2026-02-20,Hurricanes,Moana Pasifika,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00,date,,
8542924,2026-02-20,Moana Pasifika,Hurricanes,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00,date,,
8542933,2026-02-20,Fijian Drua,NSW Waratahs,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00,date,,
8542933,2026-02-20,NSW Waratahs,Fijian Drua,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00,date,,
8523997,2026-02-21,England,Ireland,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,round_date,,
8523997,2026-02-21,Ireland,England,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,round_date,,
8524006,2026-02-21,Scotland,Wales,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,round_date,,
8524006,2026-02-21,Wales,Scotland,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,round_date,,
8524726,2026-02-21,Lions,Sharks,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8524726,2026-02-21,Sharks,Lions,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8539162,2026-02-21,Kubota Spears,Mitsubishi Sagamihara Dynaboars,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8539162,2026-02-21,Mitsubishi Sagamihara Dynaboars,Kubota Spears,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8539171,2026-02-21,BlackRams Tokyo,Urayasu D-Rocks,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8539171,2026-02-21,Urayasu D-Rocks,BlackRams Tokyo,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8539180,2026-02-21,Toshiba Brave Lupus Tokyo,Toyota Verblitz,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8539180,2026-02-21,Toyota Verblitz,Toshiba Brave Lupus Tokyo,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8539189,2026-02-21,Kobelco Kobe Steelers,Saitama Wild Knights,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8539189,2026-02-21,Saitama Wild Knights,Kobelco Kobe Steelers,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8542942,2026-02-21,Chiefs,Highlanders,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8542942,2026-02-21,Highlanders,Chiefs,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8542951,2026-02-21,Blues,Western Force,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8542951,2026-02-21,Western Force,Blues,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,date,,
8524015,2026-02-22,France,Italy,2026-02-22 00:00:00+00:00,2026-02-21 00:00:00+00:00,round_date,,
8524015,2026-02-22,Italy,France,2026-02-22 00:00:00+00:00,2026-02-21 00:00:00+00:00,round_date,,
8532385,2026-02-22,Section Paloise,USAP,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,date,,
8532385,2026-02-22,USAP,Section Paloise,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,date,,
8539198,2026-02-22,Mie Honda Heat,Shizuoka BlueRevs,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,date,,
8539198,2026-02-22,Shizuoka BlueRevs,Mie Honda Heat,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,date,,
8539207,2026-02-22,Tokyo Sungoliath,Yokohama Canon Eagles,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,date,,
8539207,2026-02-22,Yokohama Canon Eagles,Tokyo Sungoliath,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,date,,
8542960,2026-02-22,ACT Brumbies,Crusaders,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,date,,
8542960,2026-02-22,Crusaders,ACT Brumbies,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,date,,
8524951,2026-02-27,Edinburgh Rugby,Scarlets,2026-02-27 00:00:00+00:00,2026-02-27 00:00:00+00:00,date,,
8524951,2026-02-27,Scarlets,Edinburgh Rugby,2026-02-27 00:00:00+00:00,2026-02-27 00:00:00+00:00,date,,
8524960,2026-02-27,Cardiff Rugby,Leinster Rugby,2026-02-27 00:00:00+00:00,2026-02-27 00:00:00+00:00,date,,
8524960,2026-02-27,Leinster Rugby,Cardiff Rugby,2026-02-27 00:00:00+00:00,2026-02-27 00:00:00+00:00,date,,
8542969,2026-02-27,Moana Pasifika,Western Force,2026-02-27 00:00:00+00:00,2026-02-27 00:00:00+00:00,date,,
8542969,2026-02-27,Western Force,Moana Pasifika,2026-02-27 00:00:00+00:00,2026-02-27 00:00:00+00:00,date,,
8542978,2026-02-27,Highlanders,Queensland Reds,2026-02-27 00:00:00+00:00,2026-02-27 00:00:00+00:00,date,,
8542978,2026-02-27,Queensland Reds,Highlanders,2026-02-27 00:00:00+00:00,2026-02-27 00:00:00+00:00,date,,
8524969,2026-02-28,Lions,Stormers,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8524969,2026-02-28,Stormers,Lions,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8524978,2026-02-28,Bulls,Sharks,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8524978,2026-02-28,Sharks,Bulls,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8524987,2026-02-28,Connacht Rugby,Glasgow Warriors,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8524987,2026-02-28,Glasgow Warriors,Connacht Rugby,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8524996,2026-02-28,Munster Rugby,Zebre Parma,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8524996,2026-02-28,Zebre Parma,Munster Rugby,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8525005,2026-02-28,Benetton Rugby,Dragons RFC,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8525005,2026-02-28,Dragons RFC,Benetton Rugby,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8525014,2026-02-28,Ospreys,Ulster Rugby,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8525014,2026-02-28,Ulster Rugby,Ospreys,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532394,2026-02-28,ASM Clermont Auvergne,Bayonne,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532394,2026-02-28,Bayonne,ASM Clermont Auvergne,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532403,2026-02-28,Castres Olympique,Stade Rochelais,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532403,2026-02-28,Stade Rochelais,Castres Olympique,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532412,2026-02-28,Lyon,RC Toulon,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532412,2026-02-28,RC Toulon,Lyon,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532421,2026-02-28,Montpellier Herault Rugby,Racing 92,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532421,2026-02-28,Racing 92,Montpellier Herault Rugby,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532439,2026-02-28,Stade Francais Paris,USAP,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532439,2026-02-28,USAP,Stade Francais Paris,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532448,2026-02-28,Stade Toulousain,US Montauban,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532448,2026-02-28,US Montauban,Stade Toulousain,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8539216,2026-02-28,BlackRams Tokyo,Toshiba Brave Lupus Tokyo,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8539216,2026-02-28,Toshiba Brave Lupus Tokyo,BlackRams Tokyo,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8539225,2026-02-28,Mie Honda Heat,Saitama Wild Knights,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8539225,2026-02-28,Saitama Wild Knights,Mie Honda Heat,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8539261,2026-02-28,Kobelco Kobe Steelers,Urayasu D-Rocks,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8539261,2026-02-28,Urayasu D-Rocks,Kobelco Kobe Steelers,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8542987,2026-02-28,Fijian Drua,Hurricanes,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8542987,2026-02-28,Hurricanes,Fijian Drua,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8542996,2026-02-28,Chiefs,Crusaders,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8542996,2026-02-28,Crusaders,Chiefs,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8543005,2026-02-28,ACT Brumbies,Blues,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8543005,2026-02-28,Blues,ACT Brumbies,2026-02-28 00:00:00+00:00,2026-02-28 00:00:00+00:00,date,,
8532430,2026-03-01,Section Paloise,Union Bordeaux-Begles,2026-03-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,date,,
8532430,2026-03-01,Union Bordeaux-Begles,Section Paloise,2026-03-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,date,,
8539234,2026-03-01,Shizuoka BlueRevs,Tokyo Sungoliath,2026-03-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,date,,
8539234,2026-03-01,Tokyo Sungoliath,Shizuoka BlueRevs,2026-03-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,date,,
8539243,2026-03-01,Kubota Spears,Yokohama Canon Eagles,2026-03-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,date,,
8539243,2026-03-01,Yokohama Canon Eagles,Kubota Spears,2026-03-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,date,,
8539252,2026-03-01,Mitsubishi Sagamihara Dynaboars,Toyota Verblitz,2026-03-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,date,,
8539252,2026-03-01,Toyota Verblitz,Mitsubishi Sagamihara Dynaboars,2026-03-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,date,,
8524024,2026-03-06,Ireland,Wales,2026-03-06 00:00:00+00:00,2026-03-06 00:00:00+00:00,round_date,,
8524024,2026-03-06,Wales,Ireland,2026-03-06 00:00:00+00:00,2026-03-06 00:00:00+00:00,round_date,,
8543014,2026-03-06,Chiefs,Moana Pasifika,2026-03-06 00:00:00+00:00,2026-03-06 00:00:00+00:00,date,,
8543014,2026-03-06,Moana Pasifika,Chiefs,2026-03-06 00:00:00+00:00,2026-03-06 00:00:00+00:00,date,,
8543023,2026-03-06,Hurricanes,NSW Waratahs,2026-03-06 00:00:00+00:00,2026-03-06 00:00:00+00:00,date,,
8543023,2026-03-06,NSW Waratahs,Hurricanes,2026-03-06 00:00:00+00:00,2026-03-06 00:00:00+00:00,date,,
8524033,2026-03-07,France,Scotland,2026-03-07 00:00:00+00:00,2026-03-06 00:00:00+00:00,round_date,,
8524033,2026-03-07,Scotland,France,2026-03-07 00:00:00+00:00,2026-03-06 00:00:00+00:00,round_date,,
8524042,2026-03-07,England,Italy,2026-03-07 00:00:00+00:00,2026-03-06 00:00:00+00:00,round_date,,
8524042,2026-03-07,Italy,England,2026-03-07 00:00:00+00:00,2026-03-06 00:00:00+00:00,round_date,,
8539099,2026-03-07,Mitsubishi Sagamihara Dynaboars,Tokyo Sungoliath,2026-03-07 00:00:00+00:00,2026-03-07 00:00:00+00:00,date,,
8539099,2026-03-07,Tokyo Sungoliath,Mitsubishi Sagamihara Dynaboars,2026-03-07 00:00:00+00:00,2026-03-07 00:00:00+00:00,date,,
8543032,2026-03-07,Highlanders,Western Force,2026-03-07 00:00:00+00:00,2026-03-07 00:00:00+00:00,date,,
8543032,2026-03-07,Western Force,Highlanders,2026-03-07 00:00:00+00:00,2026-03-07 00:00:00+00:00,date,,
8543041,2026-03-07,Blues,Crusaders,2026-03-07 00:00:00+00:00,2026-03-07 00:00:00+00:00,date,,
8543041,2026-03-07,Crusaders,Blues,2026-03-07 00:00:00+00:00,2026-03-07 00:00:00+00:00,date,,
8543050,2026-03-07,ACT Brumbies,Queensland Reds,2026-03-07 00:00:00+00:00,2026-03-07 00:00:00+00:00,date,,
8543050,2026-03-07,Queensland Reds,ACT Brumbies,2026-03-07 00:00:00+00:00,2026-03-07 00:00:00+00:00,date,,
8524240,2026-03-13,Connacht Rugby,Scarlets,2026-03-13 00:00:00+00:00,2026-03-13 00:00:00+00:00,date,,
8524240,2026-03-13,Scarlets,Connacht Rugby,2026-03-13 00:00:00+00:00,2026-03-13 00:00:00+00:00,date,,
8524249,2026-03-13,Edinburgh Rugby,Ulster Rugby,2026-03-13 00:00:00+00:00,2026-03-13 00:00:00+00:00,date,,
8524249,2026-03-13,Ulster Rugby,Edinburgh Rugby,2026-03-13 00:00:00+00:00,2026-03-13 00:00:00+00:00,date,,
8543059,2026-03-13,Hurricanes,Western Force,2026-03-13 00:00:00+00:00,2026-03-13 00:00:00+00:00,date,,
8543059,2026-03-13,Western Force,Hurricanes,2026-03-13 00:00:00+00:00,2026-03-13 00:00:00+00:00,date,,
8524051,2026-03-14,Ireland,Scotland,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,round_date,,
8524051,2026-03-14,Scotland,Ireland,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,round_date,,
8524060,2026-03-14,Italy,Wales,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,round_date,,
8524060,2026-03-14,Wales,Italy,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,round_date,,
8524069,2026-03-14,England,France,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,round_date,,
8524069,2026-03-14,France,England,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,round_date,,
8524717,2026-03-14,Bulls,Stormers,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8524717,2026-03-14,Stormers,Bulls,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8539270,2026-03-14,Mie Honda Heat,Yokohama Canon Eagles,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8539270,2026-03-14,Yokohama Canon Eagles,Mie Honda Heat,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8539279,2026-03-14,BlackRams Tokyo,Shizuoka BlueRevs,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8539279,2026-03-14,Shizuoka BlueRevs,BlackRams Tokyo,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8539288,2026-03-14,Kubota Spears,Saitama Wild Knights,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8539288,2026-03-14,Saitama Wild Knights,Kubota Spears,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8539297,2026-03-14,Kobelco Kobe Steelers,Mitsubishi Sagamihara Dynaboars,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8539297,2026-03-14,Mitsubishi Sagamihara Dynaboars,Kobelco Kobe Steelers,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8543068,2026-03-14,ACT Brumbies,Fijian Drua,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8543068,2026-03-14,Fijian Drua,ACT Brumbies,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8543077,2026-03-14,Crusaders,Highlanders,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8543077,2026-03-14,Highlanders,Crusaders,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8543086,2026-03-14,NSW Waratahs,Queensland Reds,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8543086,2026-03-14,Queensland Reds,NSW Waratahs,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00,date,,
8539306,2026-03-15,Toyota Verblitz,Urayasu D-Rocks,2026-03-15 00:00:00+00:00,2026-03-15 00:00:00+00:00,date,,
8539306,2026-03-15,Urayasu D-Rocks,Toyota Verblitz,2026-03-15 00:00:00+00:00,2026-03-15 00:00:00+00:00,date,,
8539315,2026-03-15,Tokyo Sungoliath,Toshiba Brave Lupus Tokyo,2026-03-15 00:00:00+00:00,2026-03-15 00:00:00+00:00,date,,
8539315,2026-03-15,Toshiba Brave Lupus Tokyo,Tokyo Sungoliath,2026-03-15 00:00:00+00:00,2026-03-15 00:00:00+00:00,date,,
8543095,2026-03-15,Blues,Moana Pasifika,2026-03-15 00:00:00+00:00,2026-03-15 00:00:00+00:00,date,,
8543095,2026-03-15,Moana Pasifika,Blues,2026-03-15 00:00:00+00:00,2026-03-15 00:00:00+00:00,date,,
8525023,2026-03-20,Bulls,Cardiff Rugby,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8525023,2026-03-20,Cardiff Rugby,Bulls,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8525032,2026-03-20,Scarlets,Zebre Parma,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8525032,2026-03-20,Zebre Parma,Scarlets,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8525041,2026-03-20,Connacht Rugby,Ulster Rugby,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8525041,2026-03-20,Ulster Rugby,Connacht Rugby,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8536849,2026-03-20,Bath Rugby,Saracens,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8536849,2026-03-20,Saracens,Bath Rugby,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8539324,2026-03-20,Kobelco Kobe Steelers,Yokohama Canon Eagles,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8539324,2026-03-20,Yokohama Canon Eagles,Kobelco Kobe Steelers,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8543104,2026-03-20,Highlanders,Hurricanes,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8543104,2026-03-20,Hurricanes,Highlanders,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8543113,2026-03-20,ACT Brumbies,Chiefs,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8543113,2026-03-20,Chiefs,ACT Brumbies,2026-03-20 00:00:00+00:00,2026-03-20 00:00:00+00:00,date,,
8525050,2026-03-21,Edinburgh Rugby,Lions,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8525050,2026-03-21,Lions,Edinburgh Rugby,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8525059,2026-03-21,Munster Rugby,Sharks,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8525059,2026-03-21,Sharks,Munster Rugby,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8525068,2026-03-21,Benetton Rugby,Ospreys,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8525068,2026-03-21,Ospreys,Benetton Rugby,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8525077,2026-03-21,Glasgow Warriors,Leinster Rugby,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8525077,2026-03-21,Leinster Rugby,Glasgow Warriors,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532457,2026-03-21,ASM Clermont Auvergne,Montpellier Herault Rugby,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532457,2026-03-21,Montpellier Herault Rugby,ASM Clermont Auvergne,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532466,2026-03-21,Castres Olympique,Racing 92,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532466,2026-03-21,Racing 92,Castres Olympique,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532475,2026-03-21,RC Toulon,Stade Francais Paris,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532475,2026-03-21,Stade Francais Paris,RC Toulon,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532484,2026-03-21,Section Paloise,Stade Rochelais,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532484,2026-03-21,Stade Rochelais,Section Paloise,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532502,2026-03-21,Bayonne,US Montauban,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532502,2026-03-21,US Montauban,Bayonne,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532511,2026-03-21,Lyon,USAP,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8532511,2026-03-21,USAP,Lyon,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8536858,2026-03-21,Exeter Chiefs,Sale Sharks,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8536858,2026-03-21,Sale Sharks,Exeter Chiefs,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8536867,2026-03-21,Gloucester Rugby,Harlequins,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8536867,2026-03-21,Harlequins,Gloucester Rugby,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8536885,2026-03-21,Newcastle Red Bulls,Northampton Saints,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8536885,2026-03-21,Northampton Saints,Newcastle Red Bulls,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8539333,2026-03-21,Mitsubishi Sagamihara Dynaboars,Tokyo Sungoliath,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8539333,2026-03-21,Tokyo Sungoliath,Mitsubishi Sagamihara Dynaboars,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8539342,2026-03-21,BlackRams Tokyo,Saitama Wild Knights,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
8539342,2026-03-21,Saitama Wild Knights,BlackRams Tokyo,2026-03-21 00:00:00+00:00,2026-03-21 00:00:00+00:00,date,,
